# omega(Hartree), S(1/Hartree)
1.577440028194626309e-01,4.892286193307341158e+00
1.588394472834866733e-01,4.862792527588525537e+00
1.599348917475107157e-01,4.832619330353037590e+00
1.610303362115347581e-01,4.801779326111678792e+00
1.621257806755588005e-01,4.770285400503330386e+00
1.632212251395828428e-01,4.738150596945995829e+00
1.643166696036069130e-01,4.705388113340167600e+00
1.654121140676309554e-01,4.672011298816489244e+00
1.665075585316549978e-01,4.638033650519664874e+00
1.676030029956790401e-01,4.603468810419234281e+00
1.686984474597030825e-01,4.568330562138764428e+00
1.697938919237271249e-01,4.532632827794004449e+00
1.708893363877511673e-01,4.496389664830573452e+00
1.719847808517752374e-01,4.459615262852027584e+00
1.730802253157992798e-01,4.422323940427797417e+00
1.741756697798233222e-01,4.384530141871815445e+00
1.752711142438473646e-01,4.346248433981293680e+00
1.763665587078714070e-01,4.307493502725584733e+00
1.774620031718954494e-01,4.268280149875164575e+00
1.785574476359194918e-01,4.228623289559702236e+00
1.796528920999435341e-01,4.188537944745702291e+00
1.807483365639675765e-01,4.148039243622759109e+00
1.818437810279916189e-01,4.107142415887947706e+00
1.829392254920156613e-01,4.065862788918561677e+00
1.840346699560397314e-01,4.024215783822548964e+00
1.851301144200637738e-01,3.982216911356362132e+00
1.862255588840878162e-01,3.939881767700735171e+00
1.873210033481118586e-01,3.897226030084220305e+00
1.884164478121359010e-01,3.854265452244464374e+00
1.895118922761599434e-01,3.811015859719920407e+00
1.906073367401840135e-01,3.767493144958791174e+00
1.917027812042080559e-01,3.723713262242508648e+00
1.927982256682320983e-01,3.679692222409726821e+00
1.938936701322561407e-01,3.635446087376986046e+00
1.949891145962801831e-01,3.590990964446796774e+00
1.960845590603042254e-01,3.546343000397043088e+00
1.971800035243282956e-01,3.501518375345820999e+00
1.982754479883523380e-01,3.456533296385687404e+00
1.993708924523763804e-01,3.411403990982642132e+00
2.004663369164004227e-01,3.366146700136622094e+00
2.015617813804244651e-01,3.320777671298891232e+00
2.026572258444485075e-01,3.275313151045470494e+00
2.037526703084725777e-01,3.229769377503949102e+00
2.048481147724966200e-01,3.184162572533903557e+00
2.059435592365206347e-01,3.138508933661598554e+00
2.070390037005446771e-01,3.092824625769685198e+00
2.081344481645687194e-01,3.047125772545602906e+00
2.092298926285927896e-01,3.001428447691739443e+00
2.103253370926168320e-01,2.955748665902886430e+00
2.114207815566408744e-01,2.910102373616802574e+00
2.125162260206649167e-01,2.864505439545276033e+00
2.136116704846889591e-01,2.818973644995047767e+00
2.147071149487130015e-01,2.773522673987497189e+00
2.158025594127370717e-01,2.728168103189440252e+00
2.168980038767611140e-01,2.682925391666451720e+00
2.179934483407851564e-01,2.637809870474037588e+00
2.190888928048091988e-01,2.592836732100067376e+00
2.201843372688332134e-01,2.548021019776594898e+00
2.212797817328572836e-01,2.503377616677318063e+00
2.223752261968813260e-01,2.458921235020596452e+00
2.234706706609053961e-01,2.414666405098054192e+00
2.245661151249294107e-01,2.370627464249033700e+00
2.256615595889534809e-01,2.326818545805059646e+00
2.267570040529774955e-01,2.283253568025868763e+00
2.278524485170015657e-01,2.239946223052888818e+00
2.289478929810256080e-01,2.196909965904394024e+00
2.300433374450496782e-01,2.154158003539429878e+00
2.311387819090736928e-01,2.111703284016122506e+00
2.322342263730977630e-01,2.069558485773244971e+00
2.333296708371217776e-01,2.027736007061483381e+00
2.344251153011458477e-01,1.986247955554337530e+00
2.355205597651698901e-01,1.945106138165604293e+00
2.366160042291939603e-01,1.904322051103894742e+00
2.377114486932179749e-01,1.863906870191532228e+00
2.388068931572420450e-01,1.823871441477676880e+00
2.399023376212660597e-01,1.784226272173250027e+00
2.409977820852901298e-01,1.744981521936378233e+00
2.420932265493141722e-01,1.706146994535334027e+00
2.431886710133382423e-01,1.667732129916240202e+00
2.442841154773622570e-01,1.629745996701555066e+00
2.453795599413863271e-01,1.592197285143834184e+00
2.464750044054103417e-01,1.555094300559969778e+00
2.475704488694343841e-01,1.518444957267073292e+00
2.486658933334584543e-01,1.482256773043332698e+00
2.497613377974824689e-01,1.446536864131859668e+00
2.508567822615065390e-01,1.411291940807436474e+00
2.519522267255305814e-01,1.376528303522308816e+00
2.530476711895546238e-01,1.342251839645282718e+00
2.541431156535786662e-01,1.308468020808521315e+00
2.552385601176027086e-01,1.275181900871623863e+00
2.563340045816267510e-01,1.242398114513126650e+00
2.574294490456507933e-01,1.210120876455532235e+00
2.585248935096748357e-01,1.178353981329304467e+00
2.596203379736989336e-01,1.147100804177798583e+00
2.607157824377229205e-01,1.116364301604512610e+00
2.618112269017470184e-01,1.086147013559369379e+00
2.629066713657710053e-01,1.056451065761753627e+00
2.640021158297951032e-01,1.027278172753046004e+00
2.650975602938191455e-01,9.986296415706619189e-01
2.661930047578431879e-01,9.705063760332990341e-01
2.672884492218672303e-01,9.429088816249011629e-01
2.683838936858912727e-01,9.158372709627458086e-01
2.694793381499153151e-01,8.892912698337596122e-01
2.705747826139393575e-01,8.632702237800390366e-01
2.716702270779633999e-01,8.377731052151816682e-01
2.727656715419874978e-01,8.127985210482059353e-01
2.738611160060114846e-01,7.883447207930537326e-01
2.749565604700355270e-01,7.644096051396145342e-01
2.760520049340595694e-01,7.409907349597375514e-01
2.771474493980836118e-01,7.180853407217562268e-01
2.782428938621077097e-01,6.956903322863937644e-01
2.793383383261316966e-01,6.738023090545249838e-01
2.804337827901557945e-01,6.524175704382910723e-01
2.815292272541797813e-01,6.315321266250312204e-01
2.826246717182038792e-01,6.111417096040447916e-01
2.837201161822279216e-01,5.912417844259314492e-01
2.848155606462519640e-01,5.718275606628496766e-01
2.859110051102760064e-01,5.528940040395990962e-01
2.870064495743000488e-01,5.344358482051227988e-01
2.881018940383240912e-01,5.164476066134416898e-01
2.891973385023481335e-01,4.989235844837330847e-01
2.902927829663721759e-01,4.818578908113096415e-01
2.913882274303962738e-01,4.652444503990453284e-01
2.924836718944202607e-01,4.490770158820311386e-01
2.935791163584443586e-01,4.333491797171775683e-01
2.946745608224683455e-01,4.180543861122952287e-01
2.957700052864924434e-01,4.031859428676646817e-01
2.968654497505164858e-01,3.887370331063698670e-01
2.979608942145405281e-01,3.747007268699271143e-01
2.990563386785645705e-01,3.610699925566048796e-01
3.001517831425886129e-01,3.478377081812402682e-01
3.012472276066126553e-01,3.349966724367535176e-01
3.023426720706366977e-01,3.225396155390681252e-01
3.034381165346607401e-01,3.104592098377967901e-01
3.045335609986847825e-01,2.987480801765332594e-01
3.056290054627088248e-01,2.873988139884643966e-01
3.067244499267328672e-01,2.764039711141152988e-01
3.078198943907569096e-01,2.657560933285866289e-01
3.089153388547809520e-01,2.554477135677670763e-01
3.100107833188050499e-01,2.454713648459824760e-01
3.111062277828290368e-01,2.358195888522233719e-01
3.122016722468531347e-01,2.264849442240565169e-01
3.132971167108771215e-01,2.174600144896421949e-01
3.143925611749012194e-01,2.087374156742896614e-01
3.154880056389252618e-01,2.003098035690450696e-01
3.165834501029493042e-01,1.921698806577091523e-01
3.176788945669733466e-01,1.843104027029985048e-01
3.187743390309973890e-01,1.767241849898368300e-01
3.198697834950214314e-01,1.694041082278556765e-01
3.209652279590454738e-01,1.623431241144727699e-01
3.220606724230695161e-01,1.555342605612616835e-01
3.231561168870936140e-01,1.489706265864532420e-01
3.242515613511176009e-01,1.426454168789723365e-01
3.253470058151416988e-01,1.365519160372916097e-01
3.264424502791656857e-01,1.306835024902971987e-01
3.275378947431897836e-01,1.250336521047781813e-01
3.286333392072138260e-01,1.195959414873010995e-01
3.297287836712378128e-01,1.143640509867339394e-01
3.308242281352619107e-01,1.093317674059395561e-01
3.319196725992858976e-01,1.044929864297800409e-01
3.330151170633099955e-01,9.984171477795063254e-02
3.341105615273339824e-01,9.537207209178516498e-02
3.352060059913580803e-01,9.107829256318568378e-02
3.363014504553821227e-01,8.695472631481704351e-02
3.373968949194061651e-01,8.299584054139688694e-02
3.384923393834302074e-01,7.919622042115340155e-02
3.395877838474542498e-01,7.555056980595777072e-02
3.406832283114782922e-01,7.205371170131891212e-02
3.417786727755023346e-01,6.870058854451860375e-02
3.428741172395263770e-01,6.548626229103503282e-02
3.439695617035504749e-01,6.240591431803369643e-02
3.450650061675744618e-01,5.945484515507242634e-02
3.461604506315985597e-01,5.662847405131059969e-02
3.472558950956225465e-01,5.392233838776182286e-02
3.483513395596466444e-01,5.133209294398195788e-02
3.494467840236706868e-01,4.885350902911275717e-02
3.505422284876947292e-01,4.648247348386343181e-02
3.516376729517187716e-01,4.421498756455626705e-02
3.527331174157428140e-01,4.204716571506714878e-02
3.538285618797668564e-01,3.997523423748170629e-02
3.549240063437908987e-01,3.799552986688953249e-02
3.560194508078149411e-01,3.610449825941022817e-02
3.571148952718389835e-01,3.429869240140562964e-02
3.582103397358630259e-01,3.257477094519139332e-02
3.593057841998870683e-01,3.092949648039754543e-02
3.604012286639111107e-01,2.935973374595384280e-02
3.614966731279351531e-01,2.786244779052998721e-02
3.625921175919592510e-01,2.643470208669312926e-02
3.636875620559832378e-01,2.507365660474280070e-02
3.647830065200073357e-01,2.377656585312538928e-02
3.658784509840313226e-01,2.254077688888065506e-02
3.669738954480554205e-01,2.136372730532767189e-02
3.680693399120794629e-01,2.024294320007249612e-02
3.691647843761035053e-01,1.917603712969592408e-02
3.702602288401275477e-01,1.816070605423268647e-02
3.713556733041515900e-01,1.719472927618029279e-02
3.724511177681756324e-01,1.627596637800238916e-02
3.735465622321996748e-01,1.540235516200246131e-02
3.746420066962237172e-01,1.457190959519657700e-02
3.757374511602478151e-01,1.378271776365710098e-02
3.768328956242718020e-01,1.303293983839457978e-02
3.779283400882958999e-01,1.232080605621973558e-02
3.790237845523198867e-01,1.164461471753885750e-02
3.801192290163439846e-01,1.100273020460288721e-02
3.812146734803680270e-01,1.039358102129960860e-02
3.823101179443920694e-01,9.815657857131515271e-03
3.834055624084161118e-01,9.267511677150900434e-03
3.845010068724400987e-01,8.747751839878198030e-03
3.855964513364641966e-01,8.255044244127335978e-03
3.866918958004882390e-01,7.788109506527867050e-03
3.877873402645122813e-01,7.345721171052040088e-03
3.888827847285363237e-01,6.926703951289804075e-03
3.899782291925603661e-01,6.529932006978833754e-03
3.910736736565844085e-01,6.154327255237048745e-03
3.921691181206084509e-01,5.798857716729321002e-03
3.932645625846324933e-01,5.462535899045171776e-03
3.943600070486565912e-01,5.144417215509149675e-03
3.954554515126805780e-01,4.843598441792346804e-03
3.965508959767046759e-01,4.559216209104245687e-03
3.976463404407286628e-01,4.290445535504611510e-03
3.987417849047527607e-01,4.036498394405642169e-03
3.998372293687768031e-01,3.796622320304877170e-03
4.009326738328008455e-01,3.570099052968545104e-03
4.020281182968248879e-01,3.356243217986158277e-03
4.031235627608489303e-01,3.154401045704096577e-03
4.042190072248729726e-01,2.963949125687806527e-03
4.053144516888970150e-01,2.784293199283453639e-03
4.064098961529210574e-01,2.614866987905063722e-03
4.075053406169451553e-01,2.455131056713137812e-03
4.086007850809691422e-01,2.304571714924569248e-03
4.096962295449932401e-01,2.162699950413334536e-03
4.107916740090172270e-01,2.029050398641136718e-03
4.118871184730412693e-01,1.903180345796250334e-03
4.129825629370653672e-01,1.784668765779365372e-03
4.140780074010893541e-01,1.673115389000113997e-03
4.151734518651134520e-01,1.568139803744411816e-03
4.162688963291374389e-01,1.469380589291471471e-03
4.173643407931615368e-01,1.376494479497378243e-03
4.184597852571855792e-01,1.289155556308293647e-03
4.195552297212096216e-01,1.207054473489511210e-03
4.206506741852336639e-01,1.129897708274939065e-03
4.217461186492577063e-01,1.057406841754829786e-03
4.228415631132817487e-01,9.893178656987567949e-04
4.239370075773057911e-01,9.253805172991004264e-04
4.250324520413298335e-01,8.653576384769312395e-04
4.261278965053539314e-01,8.090245613052492266e-04
4.272233409693779183e-01,7.561685174635821710e-04
4.283187854334020161e-01,7.065880715647496419e-04
4.294142298974260030e-01,6.600925777835821903e-04
4.305096743614501009e-01,6.165016582482430070e-04
4.316051188254741433e-01,5.756447036313859511e-04
4.327005632894981857e-01,5.373603945994763226e-04
4.337960077535222281e-01,5.014962434475101274e-04
4.348914522175462705e-01,4.679081553179789709e-04
4.359868966815703129e-01,4.364600087549816085e-04
4.370823411455943552e-01,4.070232540724170859e-04
4.381777856096183976e-01,3.794765295490851479e-04
4.392732300736424400e-01,3.537052951525726323e-04
4.403686745376664269e-01,3.296014819919160558e-04
4.414641190016905803e-01,3.070631583678977861e-04
4.425595634657145672e-01,2.859942101918668141e-04
4.436550079297386096e-01,2.663040370886066849e-04
4.447504523937626519e-01,2.479072616853038075e-04
4.458458968577867498e-01,2.307234536350257360e-04
4.469413413218107922e-01,2.146768651582406102e-04
4.480367857858347791e-01,1.996961807577344575e-04
4.491322302498588215e-01,1.857142778289517843e-04
4.502276747138829194e-01,1.726679993520070094e-04
4.513231191779069618e-01,1.604979371935285172e-04
4.524185636419310041e-01,1.491482270281716145e-04
4.535140081059549910e-01,1.385663521392318240e-04
4.546094525699791444e-01,1.287029579426226210e-04
4.557048970340031313e-01,1.195116750148454666e-04
4.568003414980271737e-01,1.109489524410864710e-04
4.578957859620512161e-01,1.029738978573140962e-04
4.589912304260753140e-01,9.554812680880886975e-05
4.600866748900993564e-01,8.863562002248792204e-05
4.611821193541233432e-01,8.220258730583574250e-05
4.622775638181473856e-01,7.621733903481816977e-05
4.633730082821714835e-01,7.065016451669790896e-05
4.644684527461955259e-01,6.547321670824070923e-05
4.655638972102195683e-01,6.066040282025590978e-05
4.666593416742435552e-01,5.618728092384371961e-05
4.677547861382675976e-01,5.203096256640998293e-05
4.688502306022916954e-01,4.817002037544933522e-05
4.699456750663157378e-01,4.458440007785413167e-05
4.710411195303397802e-01,4.125533867217600080e-05
4.721365639943637671e-01,3.816528614575216477e-05
4.732320084583879205e-01,3.529783187991413358e-05
4.743274529224119074e-01,3.263763500024664560e-05
4.754228973864359498e-01,3.017035932416732824e-05
4.765183418504599921e-01,2.788261060865745598e-05
4.776137863144840900e-01,2.576187929710217712e-05
4.787092307785081324e-01,2.379648476319424396e-05
4.798046752425321193e-01,2.197552385517857122e-05
4.809001197065561617e-01,2.028882195966228000e-05
4.819955641705802596e-01,1.872688725771367359e-05
4.830910086346043020e-01,1.728086715781744967e-05
4.841864530986283444e-01,1.594250797189235053e-05
4.852818975626523312e-01,1.470411654665442448e-05
4.863773420266764846e-01,1.355852371556093362e-05
4.874727864907004715e-01,1.249905172787059848e-05
4.885682309547245139e-01,1.151948088362286716e-05
4.896636754187485563e-01,1.061402112258587544e-05
4.907591198827726542e-01,9.777282621591727824e-06
4.918545643467966966e-01,9.004251125332267278e-06
4.929500088108206834e-01,8.290261356377163506e-06
4.940454532748447258e-01,7.630975256133535909e-06
4.951408977388687682e-01,7.022359775648285323e-06
4.962363422028928661e-01,6.460666324927337660e-06
4.973317866669169085e-01,5.942411890091709731e-06
4.984272311309408954e-01,5.464361166353606282e-06
4.995226755949649378e-01,5.023509910458352404e-06
5.006181200589890912e-01,4.617068918268519956e-06
5.017135645230130780e-01,4.242449215164797611e-06
5.028090089870370649e-01,3.897249057166977413e-06
5.039044534510611628e-01,3.579240769755299224e-06
5.049998979150852607e-01,3.286357979522546618e-06
5.060953423791092476e-01,3.016685655475194388e-06
5.071907868431332345e-01,2.768448853913886835e-06
5.082862313071573324e-01,2.540002474470214361e-06
5.093816757711814303e-01,2.329823490340278964e-06
5.104771202352054171e-01,2.136501139407963046e-06
5.115725646992295150e-01,1.958729563938191235e-06
5.126680091632535019e-01,1.795300241277929208e-06
5.137634536272775998e-01,1.645094815340529551e-06
5.148588980913015867e-01,1.507078878612971035e-06
5.159543425553256846e-01,1.380296177831199090e-06
5.170497870193496714e-01,1.263862612414950206e-06
5.181452314833737693e-01,1.156960830074813019e-06
5.192406759473978672e-01,1.058836071575795645e-06
5.203361204114218541e-01,9.687908557758111475e-07
5.214315648754458410e-01,8.861813999483314745e-07
5.225270093394699389e-01,8.104129805836780946e-07
5.236224538034940368e-01,7.409373113459658453e-07
5.247178982675180237e-01,6.772481265037710829e-07
5.258133427315420105e-01,6.188784818430338822e-07
5.269087871955661084e-01,5.653979664404025525e-07
5.280042316595902063e-01,5.164096795680944133e-07
5.290996761236141932e-01,4.715477692094986878e-07
5.301951205876382911e-01,4.304753955000277407e-07
5.312905650516622780e-01,3.928820556310728958e-07
5.323860095156863759e-01,3.584820650610669373e-07
5.334814539797103627e-01,3.270120630397716715e-07
5.345768984437344606e-01,2.982301720781800090e-07
5.356723429077584475e-01,2.719133039272790173e-07
5.367677873717825454e-01,2.478566654790641230e-07
5.378632318358066433e-01,2.258719010447459555e-07
5.389586762998306302e-01,2.057856531230044032e-07
5.400541207638546171e-01,1.874386470301460929e-07
5.411495652278787150e-01,1.706847124466143311e-07
5.422450096919028129e-01,1.553892693040211805e-07
5.433404541559267997e-01,1.414291618495403406e-07
5.444358986199507866e-01,1.286909678458506052e-07
5.455313430839749955e-01,1.170708596383687312e-07
5.466267875479989824e-01,1.064731851397066226e-07
5.477222320120229693e-01,9.681078642696811676e-08
5.488176764760470672e-01,8.800310864599111185e-08
5.499131209400710540e-01,7.997672835916803714e-08
5.510085654040951519e-01,7.266412035709021090e-08
5.521040098681191388e-01,6.600379972389222258e-08
5.531994543321432367e-01,5.993886804845012827e-08
5.542948987961672236e-01,5.441744598603667516e-08
5.553903432601913215e-01,4.939249966386670471e-08
5.564857877242154194e-01,4.482021090845722335e-08
5.575812321882394063e-01,4.066100995621678670e-08
5.586766766522633931e-01,3.687852085573194393e-08
5.597721211162874910e-01,3.343959671359226738e-08
5.608675655803115889e-01,3.031376377702762289e-08
5.619630100443355758e-01,2.747319929565046554e-08
5.630584545083595627e-01,2.489263135248256497e-08
5.641538989723837716e-01,2.254884932652569260e-08
5.652493434364077585e-01,2.042057092254393596e-08
5.663447879004317453e-01,1.848848906418371004e-08
5.674402323644558432e-01,1.673513702971469794e-08
5.685356768284799411e-01,1.514420449769036001e-08
5.696311212925039280e-01,1.370112474607503854e-08
5.707265657565279149e-01,1.239238666412513406e-08
5.718220102205520128e-01,1.120588700291740971e-08
5.729174546845761107e-01,1.013036737760572277e-08
5.740128991486000976e-01,9.155897117985407598e-09
5.751083436126241955e-01,8.273016983576490560e-09
5.762037880766481823e-01,7.473484187537641283e-09
5.772992325406721692e-01,6.749570274209818322e-09
5.783946770046962671e-01,6.094119771222225997e-09
5.794901214687203650e-01,5.500954854611982323e-09
5.805855659327443519e-01,4.964273026400251748e-09
5.816810103967683387e-01,4.479024596626752835e-09
5.827764548607925477e-01,4.040011775330570466e-09
5.838718993248165345e-01,3.643253094668858137e-09
5.849673437888405214e-01,3.284385935799529882e-09
5.860627882528646193e-01,2.960356357237885342e-09
5.871582327168887172e-01,2.667520081483802220e-09
5.882536771809127041e-01,2.403174842518969421e-09
5.893491216449366910e-01,2.164299241738956973e-09
5.904445661089607889e-01,1.948849740680722522e-09
5.915400105729848867e-01,1.754250811246756507e-09
5.926354550370088736e-01,1.578830685867207332e-09
5.937308995010329715e-01,1.420468427404211278e-09
5.948263439650569584e-01,1.277817581305684551e-09
5.959217884290810563e-01,1.149110878989979764e-09
5.970172328931050432e-01,1.033142267274104658e-09
5.981126773571291411e-01,9.285314963247709434e-10
5.992081218211531279e-01,8.344647298412816277e-10
6.003035662851772258e-01,7.497360817012993300e-10
6.013990107492013237e-01,6.733509968815496301e-10
6.024944552132253106e-01,6.045282896285317083e-10
6.035898996772492975e-01,5.428129425975759180e-10
6.046853441412733954e-01,4.871082201577642471e-10
6.057807886052974933e-01,4.371427963857592852e-10
6.068762330693214802e-01,3.920305544240474579e-10
6.079716775333454670e-01,3.516317912798011946e-10
6.090671219973695649e-01,3.153025712449416765e-10
6.101625664613936628e-01,2.826740268683352801e-10
6.112580109254176497e-01,2.532342038693339858e-10
6.123534553894417476e-01,2.269168397090699947e-10
6.134488998534657345e-01,2.031765335669849006e-10
6.145443443174898324e-01,1.819996009732652519e-10
6.156397887815138192e-01,1.628918957575940510e-10
6.167352332455379171e-01,1.458084264944026672e-10
6.178306777095619040e-01,1.305053280827907123e-10
6.189261221735860019e-01,1.167369020433735618e-10
6.200215666376100998e-01,1.043978868914266100e-10
6.211170111016340867e-01,9.335370118378315987e-11
6.222124555656580736e-01,8.346874493003194852e-11
6.233079000296821714e-01,7.460639967741503605e-11
6.244033444937062693e-01,6.665768624117390485e-11
6.254987889577302562e-01,5.954151927104188353e-11
6.265942334217542431e-01,5.314744291587489411e-11
6.276896778857784520e-01,4.745061773474711699e-11
6.287851223498024389e-01,4.231055557098153283e-11
6.298805668138264258e-01,3.781704714195623871e-11
6.309760112778505237e-01,3.377086360010872034e-11
6.320714557418745105e-01,3.008740659829589665e-11
6.331669002058986084e-01,2.682679090012408512e-11
6.342623446699225953e-01,2.390395990938655580e-11
6.353577891339466932e-01,2.132074593457115548e-11
6.364532335979706801e-01,1.899132888858227272e-11
