# omega(Hartree), S(1/Hartree)
5.805855659327444074e-02,7.153861125747868144e+00
5.915400105729849006e-02,7.178193344705047885e+00
6.024944552132253245e-02,7.199659724190329513e+00
6.134488998534658177e-02,7.218248514699373786e+00
6.244033444937061722e-02,7.233950603938209767e+00
6.353577891339466654e-02,7.246759476692177238e+00
6.463122337741870893e-02,7.256671174866485607e+00
6.572666784144275132e-02,7.263684257972952807e+00
6.682211230546680758e-02,7.267799764304095689e+00
6.791755676949084997e-02,7.269021173002532699e+00
6.901300123351489235e-02,7.267354367200583809e+00
7.010844569753894862e-02,7.262807598372692297e+00
7.120389016156299100e-02,7.255391452011873632e+00
7.229933462558703339e-02,7.245118814710359345e+00
7.339477908961108965e-02,7.232004842695032742e+00
7.449022355363513204e-02,7.216066931839832499e+00
7.558566801765917442e-02,7.197324689149864341e+00
7.668111248168321681e-02,7.175799905685486202e+00
7.777655694570725919e-02,7.151516530870299704e+00
7.887200140973131546e-02,7.124500648103500922e+00
7.996744587375535784e-02,7.094780451574293600e+00
8.106289033777940023e-02,7.062386224156213643e+00
8.215833480180345649e-02,7.027350316239227901e+00
8.325377926582749888e-02,6.989707125339541527e+00
8.434922372985154126e-02,6.949493076311021866e+00
8.544466819387558365e-02,6.906746601965630283e+00
8.654011265789963991e-02,6.861508123898059530e+00
8.763555712192368230e-02,6.813820033295622913e+00
8.873100158594772469e-02,6.763726671504292298e+00
8.982644604997176707e-02,6.711274310111652319e+00
9.092189051399580946e-02,6.656511130299004542e+00
9.201733497801986572e-02,6.599487201207974607e+00
9.311277944204390811e-02,6.540254457061493554e+00
9.420822390606795049e-02,6.478866672774490354e+00
9.530366837009200676e-02,6.415379437787285255e+00
9.639911283411604914e-02,6.349850127853618353e+00
9.749455729814009153e-02,6.282337874515443232e+00
9.859000176216414779e-02,6.212903531998997586e+00
9.968544622618819018e-02,6.141609641270268760e+00
1.007808906902122326e-01,6.068520390994130764e+00
1.018763351542362888e-01,5.993701575148180360e+00
1.029717796182603173e-01,5.917220547052298052e+00
1.040672240822843597e-01,5.839146169586402202e+00
1.051626685463084160e-01,5.759548761381560134e+00
1.062581130103324584e-01,5.678500038786600257e+00
1.073535574743565008e-01,5.596073053428890276e+00
1.084490019383805570e-01,5.512342125208183674e+00
1.095444464024045994e-01,5.427382770585735372e+00
1.106398908664286418e-01,5.341271626054012067e+00
1.117353353304526981e-01,5.254086366699466382e+00
1.128307797944767404e-01,5.165905619800746251e+00
1.139262242585007828e-01,5.076808873434409008e+00
1.150216687225248391e-01,4.986876380094202865e+00
1.161171131865488815e-01,4.896189055365370635e+00
1.172125576505729239e-01,4.804828371731565184e+00
1.183080021145969801e-01,4.712876247631347049e+00
1.194034465786210225e-01,4.620414931920537427e+00
1.204988910426450649e-01,4.527526883938760349e+00
1.215943355066691212e-01,4.434294649418775158e+00
1.226897799706931635e-01,4.340800732522199112e+00
1.237852244347171921e-01,4.247127464325074264e+00
1.248806688987412344e-01,4.153356868121425016e+00
1.259761133627652907e-01,4.059570521953162370e+00
1.270715578267893331e-01,3.965849418815793559e+00
1.281670022908133755e-01,3.872273825028442307e+00
1.292624467548374179e-01,3.778923137293090040e+00
1.303578912188614602e-01,3.685875739002415941e+00
1.314533356828855026e-01,3.593208856386589378e+00
1.325487801469095728e-01,3.500998415116835183e+00
1.336442246109336152e-01,3.409318898006663989e+00
1.347396690749576575e-01,3.318243204471021723e+00
1.358351135389816999e-01,3.227842512416623677e+00
1.369305580030057423e-01,3.138186143246065818e+00
1.380260024670297847e-01,3.049341430659918473e+00
1.391214469310538548e-01,2.961373593939087279e+00
1.402168913950778972e-01,2.874345616379252011e+00
1.413123358591019396e-01,2.788318129534381740e+00
1.424077803231259820e-01,2.703349303903602507e+00
1.435032247871500244e-01,2.619494746668520335e+00
1.445986692511740668e-01,2.536807407052761754e+00
1.456941137151981369e-01,2.455337489835899945e+00
1.467895581792221793e-01,2.375132377508224479e+00
1.478850026432462217e-01,2.296236561500992757e+00
1.489804471072702641e-01,2.218691582872695633e+00
1.500758915712943065e-01,2.142535982770334524e+00
1.511713360353183488e-01,2.067805262922977949e+00
1.522667804993423912e-01,1.994531856357423916e+00
1.533622249633664336e-01,1.922745108459138486e+00
1.544576694273904760e-01,1.852471268430618379e+00
1.555531138914145184e-01,1.783733491130395477e+00
1.566485583554385608e-01,1.716551849206056968e+00
1.577440028194626309e-01,1.650943355365586784e+00
1.588394472834866733e-01,1.586921994565133609e+00
1.599348917475107157e-01,1.524498765826797664e+00
1.610303362115347581e-01,1.463681733339383895e+00
1.621257806755588005e-01,1.404476086437740801e+00
1.632212251395828428e-01,1.346884208004777594e+00
1.643166696036069130e-01,1.290905750791785378e+00
1.654121140676309554e-01,1.236537721111385268e+00
1.665075585316549978e-01,1.183774569321285997e+00
1.676030029956790401e-01,1.132608286486358029e+00
1.686984474597030825e-01,1.083028506583036066e+00
1.697938919237271249e-01,1.035022613592095464e+00
1.708893363877511673e-01,9.885758528140466961e-01
1.719847808517752374e-01,9.436714457362868069e-01
1.730802253157992798e-01,9.002907077814478187e-01
1.741756697798233222e-01,8.584131682725152368e-01
1.752711142438473646e-01,8.180166919611104870e-01
1.763665587078714070e-01,7.790776014831498619e-01
1.774620031718954494e-01,7.415708001258635163e-01
1.785574476359194918e-01,7.054698943150524704e-01
1.796528920999435341e-01,6.707473152615573975e-01
1.807483365639675765e-01,6.373744392359242950e-01
1.818437810279916189e-01,6.053217059761925034e-01
1.829392254920156613e-01,5.745587347689117275e-01
1.840346699560397314e-01,5.450544377829072973e-01
1.851301144200637738e-01,5.167771302731333227e-01
1.862255588840878162e-01,4.896946373132101127e-01
1.873210033481118586e-01,4.637743967543928592e-01
1.884164478121359010e-01,4.389835581486156713e-01
1.895118922761599434e-01,4.152890774136814844e-01
1.906073367401840135e-01,3.926578070557274480e-01
1.917027812042080559e-01,3.710565818020433171e-01
1.927982256682320983e-01,3.504522995333841373e-01
1.938936701322561407e-01,3.308119974383447182e-01
1.949891145962801831e-01,3.121029233451731444e-01
1.960845590603042254e-01,2.942926022164633060e-01
1.971800035243282956e-01,2.773488978200548960e-01
1.982754479883523380e-01,2.612400696160331881e-01
1.993708924523763804e-01,2.459348249225975502e-01
2.004663369164004227e-01,2.314023664460481966e-01
2.015617813804244651e-01,2.176124352777362159e-01
2.026572258444485075e-01,2.045353494799913019e-01
2.037526703084725777e-01,1.921420383955595723e-01
2.048481147724966200e-01,1.804040728297113538e-01
2.059435592365206347e-01,1.692936912635144286e-01
2.070390037005446771e-01,1.587838222661366594e-01
2.081344481645687194e-01,1.488481032811825033e-01
2.092298926285927896e-01,1.394608959669551840e-01
2.103253370926168320e-01,1.305972982741528121e-01
2.114207815566408744e-01,1.222331534472747838e-01
2.125162260206649167e-01,1.143450561361913087e-01
2.136116704846889591e-01,1.069103558044087604e-01
2.147071149487130015e-01,9.990715761898738556e-02
2.158025594127370717e-01,9.331432100482152381e-02
2.168980038767611140e-01,8.711145604152852051e-02
2.179934483407851564e-01,8.127891788021199271e-02
2.190888928048091988e-01,7.579779934700528465e-02
2.201843372688332134e-01,7.064992190238364445e-02
2.212797817328572836e-01,6.581782511177110273e-02
2.223752261968813260e-01,6.128475478377827523e-02
2.234706706609053961e-01,5.703464991947384405e-02
2.245661151249294107e-01,5.305212861593706919e-02
2.256615595889534809e-01,4.932247305389966113e-02
2.267570040529774955e-01,4.583161369767109472e-02
2.278524485170015657e-01,4.256611282554743220e-02
2.289478929810256080e-01,3.951314750248686308e-02
2.300433374450496782e-01,3.666049210044045048e-02
2.311387819090736928e-01,3.399650046476251908e-02
2.322342263730977630e-01,3.151008781642195000e-02
2.333296708371217776e-01,2.919071247697520299e-02
2.344251153011458477e-01,2.702835749281370242e-02
2.355205597651698901e-01,2.501351223148097838e-02
2.366160042291939603e-01,2.313715401528083915e-02
2.377114486932179749e-01,2.139072985391217777e-02
2.388068931572420450e-01,1.976613832839937968e-02
2.399023376212660597e-01,1.825571167697470978e-02
2.409977820852901298e-01,1.685219812786539068e-02
2.420932265493141722e-01,1.554874451483238829e-02
2.431886710133382423e-01,1.433887921539971945e-02
2.442841154773622570e-01,1.321649543698117345e-02
2.453795599413863271e-01,1.217583488069661803e-02
2.464750044054103417e-01,1.121147180424760144e-02
2.475704488694343841e-01,1.031829750302535632e-02
2.486658933334584543e-01,9.491505223813480677e-03
2.497613377974824689e-01,8.726575527643245372e-03
2.508567822615065390e-01,8.019262105317202100e-03
2.519522267255305814e-01,7.365578058861078567e-03
2.530476711895546238e-01,6.761782649550397012e-03
2.541431156535786662e-01,6.204368516659663872e-03
2.552385601176027086e-01,5.690049367202592093e-03
2.563340045816267510e-01,5.215748134294322276e-03
2.574294490456507933e-01,4.778585603157772116e-03
2.585248935096748357e-01,4.375869497502795150e-03
2.596203379736989336e-01,4.005084022801481090e-03
2.607157824377229205e-01,3.663879858046845475e-03
2.618112269017470184e-01,3.350064587822046934e-03
2.629066713657710053e-01,3.061593567226684933e-03
2.640021158297951032e-01,2.796561207385893540e-03
2.650975602938191455e-01,2.553192673348925364e-03
2.661930047578431879e-01,2.329835982056082874e-03
2.672884492218672303e-01,2.124954489188376084e-03
2.683838936858912727e-01,1.937119753317166192e-03
2.694793381499153151e-01,1.765004764709501156e-03
2.705747826139393575e-01,1.607377527378725870e-03
2.716702270779633999e-01,1.463094979917146411e-03
2.727656715419874978e-01,1.331097246055204259e-03
2.738611160060114846e-01,1.210402197696190760e-03
2.749565604700355270e-01,1.100100322465111160e-03
2.760520049340595694e-01,9.993498802598696235e-04
2.771474493980836118e-01,9.073723378306869673e-04
2.782428938621077097e-01,8.234480694720486185e-04
2.793383383261316966e-01,7.469123103419544668e-04
2.804337827901557945e-01,6.771513530232236861e-04
2.815292272541797813e-01,6.135989738057043980e-04
2.826246717182038792e-01,5.557330789607926435e-04
2.837201161822279216e-01,5.030725592602315740e-04
2.848155606462519640e-01,4.551743428672404886e-04
2.859110051102760064e-01,4.116306357204439119e-04
2.870064495743000488e-01,3.720663401894579278e-04
2.881018940383240912e-01,3.361366416545390808e-04
2.891973385023481335e-01,3.035247554639133264e-04
2.902927829663721759e-01,2.739398224294543535e-04
2.913882274303962738e-01,2.471149482101370285e-04
2.924836718944202607e-01,2.228053743625967682e-04
2.935791163584443586e-01,2.007867773654220046e-04
2.946745608224683455e-01,1.808536841978063191e-04
2.957700052864924434e-01,1.628180010387131273e-04
2.968654497505164858e-01,1.465076441712421574e-04
2.979608942145405281e-01,1.317652718186549559e-04
2.990563386785645705e-01,1.184471055091649623e-04
3.001517831425886129e-01,1.064218382665706219e-04
3.012472276066126553e-01,9.556962368214044388e-05
3.023426720706366977e-01,8.578113964268773719e-05
3.034381165346607401e-01,7.695672284507916222e-05
3.045335609986847825e-01,6.900556825096549587e-05
3.056290054627088248e-01,6.184499057268728428e-05
3.067244499267328672e-01,5.539974140852375634e-05
3.078198943907569096e-01,4.960138087355465448e-05
3.089153388547809520e-01,4.438769727985020615e-05
3.100107833188050499e-01,3.970217391737725164e-05
3.111062277828290368e-01,3.549349589957417862e-05
3.122016722468531347e-01,3.171510025888266815e-05
3.132971167108771215e-01,2.832475894034949170e-05
3.143925611749012194e-01,2.528419748653968163e-05
3.154880056389252618e-01,2.255874561853782843e-05
3.165834501029493042e-01,2.011701518161871920e-05
3.176788945669733466e-01,1.793060552320287088e-05
3.187743390309973890e-01,1.597383499500654953e-05
3.198697834950214314e-01,1.422349242712552013e-05
3.209652279590454738e-01,1.265861307087207675e-05
3.220606724230695161e-01,1.126027027478626760e-05
3.231561168870936140e-01,1.001138893049266131e-05
3.242515613511176009e-01,8.896571349839597499e-06
3.253470058151416988e-01,7.901941436734961658e-06
3.264424502791656857e-01,7.015001798862889113e-06
3.275378947431897836e-01,6.224501346167821669e-06
3.286333392072138260e-01,5.520318810821420947e-06
3.297287836712378128e-01,4.893353351012464407e-06
3.308242281352619107e-01,4.335426400727634417e-06
3.319196725992858976e-01,3.839192375925140815e-06
3.330151170633099955e-01,3.398057603213159404e-06
3.341105615273339824e-01,3.006106901019638298e-06
3.352060059913580803e-01,2.658036565274894144e-06
3.363014504553821227e-01,2.349093154290156251e-06
3.373968949194061651e-01,2.075020488095676850e-06
3.384923393834302074e-01,1.832007895379765043e-06
3.395877838474542498e-01,1.616646484579160225e-06
3.406832283114782922e-01,1.425888773509201282e-06
3.417786727755023346e-01,1.257010949560609397e-06
3.428741172395263770e-01,1.107580370520496599e-06
3.439695617035504749e-01,9.754257910334525853e-07
3.450650061675744618e-01,8.586102113929453685e-07
3.461604506315985597e-01,7.554063764372051039e-07
3.472558950956225465e-01,6.642753140678654030e-07
3.483513395596466444e-01,5.838461495028320402e-07
3.494467840236706868e-01,5.128985346756998569e-07
3.505422284876947292e-01,4.503470271562527182e-07
3.516376729517187716e-01,3.952263901884437146e-07
3.527331174157428140e-01,3.466789471410961245e-07
3.538285618797668564e-01,3.039427939926211034e-07
3.549240063437908987e-01,2.663415433983768271e-07
3.560194508078149411e-01,2.332752203106919564e-07
3.571148952718389835e-01,2.042120820972563847e-07
3.582103397358630259e-01,1.786805683439127192e-07
3.593057841998870683e-01,1.562627713426437969e-07
3.604012286639111107e-01,1.365892749697044353e-07
3.614966731279351531e-01,1.193328205715724159e-07
3.625921175919592510e-01,1.042045662313482557e-07
3.636875620559832378e-01,9.094860281639187599e-08
3.647830065200073357e-01,7.933933736027892424e-08
3.658784509840313226e-01,6.917748132529347009e-08
3.669738954480554205e-01,6.028658097306233187e-08
3.680693399120794629e-01,5.251231432064278179e-08
3.691647843761035053e-01,4.571803188224530408e-08
3.702602288401275477e-01,3.978250883840014788e-08
3.713556733041515900e-01,3.460063520733696245e-08
3.724511177681756324e-01,3.007849499012938150e-08
3.735465622321996748e-01,2.613411123121624784e-08
3.746420066962237172e-01,2.269599895871260972e-08
3.757374511602478151e-01,1.970021712647771634e-08
3.768328956242718020e-01,1.709125439583149511e-08
3.779283400882958999e-01,1.482006523067515984e-08
3.790237845523198867e-01,1.284452003142623365e-08
3.801192290163439846e-01,1.112700653951234799e-08
3.812146734803680270e-01,9.633904873391866072e-09
3.823101179443920694e-01,8.337374177525321419e-09
3.834055624084161118e-01,7.211284892698871144e-09
3.845010068724400987e-01,6.234436968184512859e-09
3.855964513364641966e-01,5.387360993968819156e-09
3.866918958004882390e-01,4.652750463741419044e-09
3.877873402645122813e-01,4.016559321647457063e-09
3.888827847285363237e-01,3.465536761356414541e-09
3.899782291925603661e-01,2.988641480244958896e-09
3.910736736565844085e-01,2.575849065371532540e-09
3.921691181206084509e-01,2.219243682392253620e-09
3.932645625846324933e-01,1.910968976454920693e-09
3.943600070486565912e-01,1.644801131474954865e-09
3.954554515126805780e-01,1.414675005342474176e-09
3.965508959767046759e-01,1.216344666567253480e-09
3.976463404407286628e-01,1.045202272237489900e-09
3.987417849047527607e-01,8.979662871324727014e-10
3.998372293687768031e-01,7.706899477189392780e-10
4.009326738328008455e-01,6.612922916528283193e-10
4.020281182968248879e-01,5.671164627428868128e-10
4.031235627608489303e-01,4.863700504123514607e-10
4.042190072248729726e-01,4.167646519842782830e-10
4.053144516888970150e-01,3.569122103160013288e-10
4.064098961529210574e-01,3.055148164380358730e-10
4.075053406169451553e-01,2.610734256242933346e-10
4.086007850809691422e-01,2.231127160829308888e-10
4.096962295449932401e-01,1.909376236836956337e-10
4.107916740090172270e-01,1.630671652642500818e-10
4.118871184730412693e-01,1.392681823631069290e-10
4.129825629370653672e-01,1.186035006054857011e-10
4.140780074010893541e-01,1.010990611822247993e-10
4.151734518651134520e-01,8.642836858276029023e-11
4.162688963291374389e-01,7.339138741191814516e-11
4.173643407931615368e-01,6.276472124178640820e-11
4.184597852571855792e-01,5.314698375515678362e-11
4.195552297212096216e-01,4.553280641088177550e-11
4.206506741852336639e-01,3.875715094774114630e-11
4.217461186492577063e-01,3.296457462021431608e-11
4.228415631132817487e-01,2.799734533296442631e-11
4.239370075773057911e-01,2.383442713511721276e-11
4.250324520413298335e-01,1.995493112715408042e-11
4.261278965053539314e-01,1.719597154163580043e-11
4.272233409693779183e-01,1.464574890775478032e-11
4.283187854334020161e-01,1.211020146573115839e-11
4.294142298974260030e-01,1.048681079438712867e-11
4.305096743614501009e-01,8.686320506916858407e-12
4.316051188254741433e-01,7.355642510579967370e-12
4.327005632894981857e-01,6.244135615857648871e-12
4.337960077535222281e-01,5.296864099932189419e-12
4.348914522175462705e-01,4.458320495101136535e-12
4.359868966815703129e-01,3.615488753886428198e-12
4.370823411455943552e-01,3.225007020488761823e-12
4.381777856096183976e-01,2.718078732900150137e-12
4.392732300736424400e-01,2.065163415934493897e-12
4.403686745376664269e-01,1.984046392926600216e-12
4.414641190016905803e-01,1.412462537251814385e-12
4.425595634657145672e-01,1.155889470784162063e-12
4.436550079297386096e-01,8.980299373853030329e-13
4.447504523937626519e-01,9.583258980423079213e-13
4.458458968577867498e-01,5.822329996150567285e-13
4.469413413218107922e-01,4.669299425994156770e-13
4.480367857858347791e-01,3.803097092858496361e-13
4.491322302498588215e-01,2.932606480765181335e-13
4.502276747138829194e-01,4.997581250525961572e-13
4.513231191779069618e-01,2.062830623056007232e-13
4.524185636419310041e-01,3.840262556655442797e-13
4.535140081059549910e-01,1.184478147157402822e-13
4.546094525699791444e-01,3.562011158509233763e-13
4.557048970340031313e-01,0.000000000000000000e+00
4.568003414980271737e-01,0.000000000000000000e+00
4.578957859620512161e-01,0.000000000000000000e+00
4.589912304260753140e-01,0.000000000000000000e+00
4.600866748900993564e-01,0.000000000000000000e+00
4.611821193541233432e-01,0.000000000000000000e+00
4.622775638181473856e-01,0.000000000000000000e+00
4.633730082821714835e-01,0.000000000000000000e+00
4.644684527461955259e-01,0.000000000000000000e+00
4.655638972102195683e-01,0.000000000000000000e+00
4.666593416742435552e-01,0.000000000000000000e+00
4.677547861382675976e-01,0.000000000000000000e+00
4.688502306022916954e-01,0.000000000000000000e+00
4.699456750663157378e-01,0.000000000000000000e+00
4.710411195303397802e-01,0.000000000000000000e+00
4.721365639943637671e-01,0.000000000000000000e+00
4.732320084583879205e-01,0.000000000000000000e+00
4.743274529224119074e-01,0.000000000000000000e+00
4.754228973864359498e-01,0.000000000000000000e+00
4.765183418504599921e-01,0.000000000000000000e+00
4.776137863144840900e-01,0.000000000000000000e+00
4.787092307785081324e-01,0.000000000000000000e+00
4.798046752425321193e-01,0.000000000000000000e+00
4.809001197065561617e-01,0.000000000000000000e+00
4.819955641705802596e-01,0.000000000000000000e+00
4.830910086346043020e-01,0.000000000000000000e+00
4.841864530986283444e-01,0.000000000000000000e+00
4.852818975626523312e-01,0.000000000000000000e+00
4.863773420266764846e-01,0.000000000000000000e+00
4.874727864907004715e-01,0.000000000000000000e+00
4.885682309547245139e-01,0.000000000000000000e+00
4.896636754187485563e-01,0.000000000000000000e+00
4.907591198827726542e-01,0.000000000000000000e+00
4.918545643467966966e-01,0.000000000000000000e+00
4.929500088108206834e-01,0.000000000000000000e+00
4.940454532748447258e-01,0.000000000000000000e+00
4.951408977388687682e-01,0.000000000000000000e+00
4.962363422028928661e-01,0.000000000000000000e+00
4.973317866669169085e-01,0.000000000000000000e+00
4.984272311309408954e-01,0.000000000000000000e+00
4.995226755949649378e-01,0.000000000000000000e+00
5.006181200589890912e-01,0.000000000000000000e+00
5.017135645230130780e-01,0.000000000000000000e+00
5.028090089870370649e-01,0.000000000000000000e+00
5.039044534510611628e-01,0.000000000000000000e+00
5.049998979150852607e-01,0.000000000000000000e+00
5.060953423791092476e-01,0.000000000000000000e+00
5.071907868431332345e-01,0.000000000000000000e+00
5.082862313071573324e-01,0.000000000000000000e+00
5.093816757711814303e-01,0.000000000000000000e+00
5.104771202352054171e-01,0.000000000000000000e+00
5.115725646992295150e-01,0.000000000000000000e+00
5.126680091632535019e-01,0.000000000000000000e+00
5.137634536272775998e-01,0.000000000000000000e+00
5.148588980913015867e-01,0.000000000000000000e+00
5.159543425553256846e-01,0.000000000000000000e+00
5.170497870193496714e-01,0.000000000000000000e+00
5.181452314833737693e-01,0.000000000000000000e+00
5.192406759473978672e-01,0.000000000000000000e+00
5.203361204114218541e-01,0.000000000000000000e+00
5.214315648754458410e-01,0.000000000000000000e+00
5.225270093394699389e-01,0.000000000000000000e+00
5.236224538034940368e-01,0.000000000000000000e+00
5.247178982675180237e-01,0.000000000000000000e+00
5.258133427315420105e-01,0.000000000000000000e+00
5.269087871955661084e-01,0.000000000000000000e+00
5.280042316595902063e-01,0.000000000000000000e+00
5.290996761236141932e-01,0.000000000000000000e+00
5.301951205876382911e-01,0.000000000000000000e+00
5.312905650516622780e-01,0.000000000000000000e+00
5.323860095156863759e-01,0.000000000000000000e+00
5.334814539797103627e-01,0.000000000000000000e+00
5.345768984437344606e-01,0.000000000000000000e+00
5.356723429077584475e-01,0.000000000000000000e+00
5.367677873717825454e-01,0.000000000000000000e+00
5.378632318358066433e-01,0.000000000000000000e+00
5.389586762998306302e-01,0.000000000000000000e+00
5.400541207638546171e-01,0.000000000000000000e+00
5.411495652278787150e-01,0.000000000000000000e+00
5.422450096919028129e-01,0.000000000000000000e+00
5.433404541559267997e-01,0.000000000000000000e+00
5.444358986199507866e-01,0.000000000000000000e+00
5.455313430839749955e-01,0.000000000000000000e+00
5.466267875479989824e-01,0.000000000000000000e+00
5.477222320120229693e-01,0.000000000000000000e+00
5.488176764760470672e-01,0.000000000000000000e+00
5.499131209400710540e-01,0.000000000000000000e+00
5.510085654040951519e-01,0.000000000000000000e+00
5.521040098681191388e-01,0.000000000000000000e+00
5.531994543321432367e-01,0.000000000000000000e+00
5.542948987961672236e-01,0.000000000000000000e+00
5.553903432601913215e-01,0.000000000000000000e+00
5.564857877242154194e-01,0.000000000000000000e+00
5.575812321882394063e-01,0.000000000000000000e+00
5.586766766522633931e-01,0.000000000000000000e+00
5.597721211162874910e-01,0.000000000000000000e+00
5.608675655803115889e-01,0.000000000000000000e+00
5.619630100443355758e-01,0.000000000000000000e+00
5.630584545083595627e-01,0.000000000000000000e+00
5.641538989723837716e-01,0.000000000000000000e+00
5.652493434364077585e-01,0.000000000000000000e+00
5.663447879004317453e-01,0.000000000000000000e+00
5.674402323644558432e-01,0.000000000000000000e+00
5.685356768284799411e-01,0.000000000000000000e+00
5.696311212925039280e-01,0.000000000000000000e+00
5.707265657565279149e-01,0.000000000000000000e+00
5.718220102205520128e-01,0.000000000000000000e+00
5.729174546845761107e-01,0.000000000000000000e+00
5.740128991486000976e-01,0.000000000000000000e+00
5.751083436126241955e-01,0.000000000000000000e+00
5.762037880766481823e-01,0.000000000000000000e+00
5.772992325406721692e-01,0.000000000000000000e+00
5.783946770046962671e-01,0.000000000000000000e+00
5.794901214687203650e-01,0.000000000000000000e+00
5.805855659327443519e-01,0.000000000000000000e+00
5.816810103967683387e-01,0.000000000000000000e+00
5.827764548607925477e-01,0.000000000000000000e+00
5.838718993248165345e-01,0.000000000000000000e+00
5.849673437888405214e-01,0.000000000000000000e+00
5.860627882528646193e-01,0.000000000000000000e+00
5.871582327168887172e-01,0.000000000000000000e+00
5.882536771809127041e-01,0.000000000000000000e+00
5.893491216449366910e-01,0.000000000000000000e+00
5.904445661089607889e-01,0.000000000000000000e+00
5.915400105729848867e-01,0.000000000000000000e+00
5.926354550370088736e-01,0.000000000000000000e+00
5.937308995010329715e-01,0.000000000000000000e+00
5.948263439650569584e-01,0.000000000000000000e+00
5.959217884290810563e-01,0.000000000000000000e+00
5.970172328931050432e-01,0.000000000000000000e+00
5.981126773571291411e-01,0.000000000000000000e+00
5.992081218211531279e-01,0.000000000000000000e+00
6.003035662851772258e-01,0.000000000000000000e+00
6.013990107492013237e-01,0.000000000000000000e+00
6.024944552132253106e-01,0.000000000000000000e+00
6.035898996772492975e-01,0.000000000000000000e+00
6.046853441412733954e-01,0.000000000000000000e+00
6.057807886052974933e-01,0.000000000000000000e+00
6.068762330693214802e-01,0.000000000000000000e+00
6.079716775333454670e-01,0.000000000000000000e+00
6.090671219973695649e-01,0.000000000000000000e+00
6.101625664613936628e-01,0.000000000000000000e+00
6.112580109254176497e-01,0.000000000000000000e+00
6.123534553894417476e-01,0.000000000000000000e+00
6.134488998534657345e-01,0.000000000000000000e+00
6.145443443174898324e-01,0.000000000000000000e+00
6.156397887815138192e-01,0.000000000000000000e+00
6.167352332455379171e-01,0.000000000000000000e+00
6.178306777095619040e-01,0.000000000000000000e+00
6.189261221735860019e-01,0.000000000000000000e+00
6.200215666376100998e-01,0.000000000000000000e+00
6.211170111016340867e-01,0.000000000000000000e+00
6.222124555656580736e-01,0.000000000000000000e+00
6.233079000296821714e-01,0.000000000000000000e+00
6.244033444937062693e-01,0.000000000000000000e+00
6.254987889577302562e-01,0.000000000000000000e+00
6.265942334217542431e-01,0.000000000000000000e+00
6.276896778857784520e-01,0.000000000000000000e+00
6.287851223498024389e-01,0.000000000000000000e+00
6.298805668138264258e-01,0.000000000000000000e+00
6.309760112778505237e-01,0.000000000000000000e+00
6.320714557418745105e-01,0.000000000000000000e+00
6.331669002058986084e-01,0.000000000000000000e+00
6.342623446699225953e-01,0.000000000000000000e+00
6.353577891339466932e-01,0.000000000000000000e+00
6.364532335979706801e-01,0.000000000000000000e+00
