# omega(Hartree), S(1/Hartree)
9.968544622618819018e-02,4.931807857266908179e+00
1.007808906902122326e-01,4.955298497150296022e+00
1.018763351542362888e-01,4.977915594807234001e+00
1.029717796182603173e-01,4.999652846378122462e+00
1.040672240822843597e-01,5.020504399124670059e+00
1.051626685463084160e-01,5.040464847275042182e+00
1.062581130103324584e-01,5.059529227618320135e+00
1.073535574743565008e-01,5.077693014866093257e+00
1.084490019383805570e-01,5.094952116799813524e+00
1.095444464024045994e-01,5.111302869221753475e+00
1.106398908664286418e-01,5.126742030726817667e+00
1.117353353304526981e-01,5.141266777311836123e+00
1.128307797944767404e-01,5.154874696839260473e+00
1.139262242585007828e-01,5.167563783370773933e+00
1.150216687225248391e-01,5.179332431386042046e+00
1.161171131865488815e-01,5.190179429901967900e+00
1.172125576505729239e-01,5.200103956506204383e+00
1.183080021145969801e-01,5.209105571319036621e+00
1.194034465786210225e-01,5.217184210896804508e+00
1.204988910426450649e-01,5.224340182089378004e+00
1.215943355066691212e-01,5.230574155864173846e+00
1.226897799706931635e-01,5.235887161107806165e+00
1.237852244347171921e-01,5.240280578416917301e+00
1.248806688987412344e-01,5.243756133888513027e+00
1.259761133627652907e-01,5.246315892919621859e+00
1.270715578267893331e-01,5.247962254025847706e+00
1.281670022908133755e-01,5.248697942687916118e+00
1.292624467548374179e-01,5.248526005234233516e+00
1.303578912188614602e-01,5.247449802767564897e+00
1.314533356828855026e-01,5.245473005143175271e+00
1.325487801469095728e-01,5.242599585005205398e+00
1.336442246109336152e-01,5.238833811887682934e+00
1.347396690749576575e-01,5.234180246386126001e+00
1.358351135389816999e-01,5.228643734404982979e+00
1.369305580030057423e-01,5.222229401486401912e+00
1.380260024670297847e-01,5.214942647222830630e+00
1.391214469310538548e-01,5.206789139761377250e+00
1.402168913950778972e-01,5.197774810397543632e+00
1.413123358591019396e-01,5.187905848270290221e+00
1.424077803231259820e-01,5.177188695149461672e+00
1.435032247871500244e-01,5.165630040328835548e+00
1.445986692511740668e-01,5.153236815620132028e+00
1.456941137151981369e-01,5.140016190451738964e+00
1.467895581792221793e-01,5.125975567072617700e+00
1.478850026432462217e-01,5.111122575862407480e+00
1.489804471072702641e-01,5.095465070747676073e+00
1.500758915712943065e-01,5.079011124724635451e+00
1.511713360353183488e-01,5.061769025487355300e+00
1.522667804993423912e-01,5.043747271161371337e+00
1.533622249633664336e-01,5.024954566140625190e+00
1.544576694273904760e-01,5.005399817027169185e+00
1.555531138914145184e-01,4.985092128671161582e+00
1.566485583554385608e-01,4.964040800309097889e+00
1.577440028194626309e-01,4.942255321798068479e+00
1.588394472834866733e-01,4.919745369942862823e+00
1.599348917475107157e-01,4.896520804912958269e+00
1.610303362115347581e-01,4.872591666745951677e+00
1.621257806755588005e-01,4.847968171933792370e+00
1.632212251395828428e-01,4.822660710087426139e+00
1.643166696036069130e-01,4.796679840676004503e+00
1.654121140676309554e-01,4.770036289835887899e+00
1.665075585316549978e-01,4.742740947244189265e+00
1.676030029956790401e-01,4.714804863052385997e+00
1.686984474597030825e-01,4.686239244874098375e+00
1.697938919237271249e-01,4.657055454821600549e+00
1.708893363877511673e-01,4.627265006584928564e+00
1.719847808517752374e-01,4.596879562547919740e+00
1.730802253157992798e-01,4.565910930934168555e+00
1.741756697798233222e-01,4.534371062976943811e+00
1.752711142438473646e-01,4.502272050105674772e+00
1.763665587078714070e-01,4.469626121142605157e+00
1.774620031718954494e-01,4.436445639501924276e+00
1.785574476359194918e-01,4.402743100384152619e+00
1.796528920999435341e-01,4.368531127958552140e+00
1.807483365639675765e-01,4.333822472525197256e+00
1.818437810279916189e-01,4.298630007649923535e+00
1.829392254920156613e-01,4.262966727262981870e+00
1.840346699560397314e-01,4.226845742714090193e+00
1.851301144200637738e-01,4.190280279776117389e+00
1.862255588840878162e-01,4.153283675587838175e+00
1.873210033481118586e-01,4.115869375529134011e+00
1.884164478121359010e-01,4.078050930018950915e+00
1.895118922761599434e-01,4.039841991228759532e+00
1.906073367401840135e-01,4.001256309702458935e+00
1.917027812042080559e-01,3.962307730875112899e+00
1.927982256682320983e-01,3.923010191482029008e+00
1.938936701322561407e-01,3.883377715849871237e+00
1.949891145962801831e-01,3.843424412062577566e+00
1.960845590603042254e-01,3.803164467993541464e+00
1.971800035243282956e-01,3.762612147196997991e+00
1.982754479883523380e-01,3.721781784650781688e+00
1.993708924523763804e-01,3.680687782343758929e+00
2.004663369164004227e-01,3.639344604700928354e+00
2.015617813804244651e-01,3.597766773839333077e+00
2.026572258444485075e-01,3.555968864649539984e+00
2.037526703084725777e-01,3.513965499695820061e+00
2.048481147724966200e-01,3.471771343930624365e+00
2.059435592365206347e-01,3.429401099217960436e+00
2.070390037005446771e-01,3.386869498662041789e+00
2.081344481645687194e-01,3.344191300736451655e+00
2.092298926285927896e-01,3.301381283211807016e+00
2.103253370926168320e-01,3.258454236878645993e+00
2.114207815566408744e-01,3.215424959063967414e+00
2.125162260206649167e-01,3.172308246940727106e+00
2.136116704846889591e-01,3.129118890629117633e+00
2.147071149487130015e-01,3.085871666090865162e+00
2.158025594127370717e-01,3.042581327817627912e+00
2.168980038767611140e-01,2.999262601315488386e+00
2.179934483407851564e-01,2.955930175388605363e+00
2.190888928048091988e-01,2.912598694226471885e+00
2.201843372688332134e-01,2.869282749299005175e+00
2.212797817328572836e-01,2.825996871066070781e+00
2.223752261968813260e-01,2.782755520507751879e+00
2.234706706609053961e-01,2.739573080483962197e+00
2.245661151249294107e-01,2.696463846931526298e+00
2.256615595889534809e-01,2.653442019909471927e+00
2.267570040529774955e-01,2.610521694503202372e+00
2.278524485170015657e-01,2.567716851599344707e+00
2.289478929810256080e-01,2.525041348544964315e+00
2.300433374450496782e-01,2.482508909704638889e+00
2.311387819090736928e-01,2.440133116930886192e+00
2.322342263730977630e-01,2.397927399963486472e+00
2.333296708371217776e-01,2.355905026775193534e+00
2.344251153011458477e-01,2.314079093881698856e+00
2.355205597651698901e-01,2.272462516633847684e+00
2.366160042291939603e-01,2.231068019512622236e+00
2.377114486932179749e-01,2.189908126446547865e+00
2.388068931572420450e-01,2.148995151172731433e+00
2.399023376212660597e-01,2.108341187662888583e+00
2.409977820852901298e-01,2.067958100637599994e+00
2.420932265493141722e-01,2.027857516188598108e+00
2.431886710133382423e-01,1.988050812536471090e+00
2.442841154773622570e-01,1.948549110942881857e+00
2.453795599413863271e-01,1.909363266803140391e+00
2.464750044054103417e-01,1.870503860942313246e+00
2.475704488694343841e-01,1.831981191138087883e+00
2.486658933334584543e-01,1.793805263894312274e+00
2.497613377974824689e-01,1.755985786488467149e+00
2.508567822615065390e-01,1.718532159315671493e+00
2.519522267255305814e-01,1.681453468552336794e+00
2.530476711895546238e-01,1.644758479161207543e+00
2.541431156535786662e-01,1.608455628259178871e+00
2.552385601176027086e-01,1.572553018868607433e+00
2.563340045816267510e-01,1.537058414071948320e+00
2.574294490456507933e-01,1.501979231588215447e+00
2.585248935096748357e-01,1.467322538789709752e+00
2.596203379736989336e-01,1.433095048174553243e+00
2.607157824377229205e-01,1.399303113311805236e+00
2.618112269017470184e-01,1.365952725271571522e+00
2.629066713657710053e-01,1.333049509554355527e+00
2.640021158297951032e-01,1.300598723529162060e+00
2.650975602938191455e-01,1.268605254391436121e+00
2.661930047578431879e-01,1.237073617647782342e+00
2.672884492218672303e-01,1.206007956134219183e+00
2.683838936858912727e-01,1.175412039572410805e+00
2.694793381499153151e-01,1.145289264667095130e+00
2.705747826139393575e-01,1.115642655745913814e+00
2.716702270779633999e-01,1.086474865939804468e+00
2.727656715419874978e-01,1.057788178904535137e+00
2.738611160060114846e-01,1.029584511075359865e+00
2.749565604700355270e-01,1.001865414452707270e+00
2.760520049340595694e-01,9.746320799090746334e-01
2.771474493980836118e-01,9.478853410085222864e-01
2.782428938621077097e-01,9.216256783289583643e-01
2.793383383261316966e-01,8.958532242729086992e-01
2.804337827901557945e-01,8.705677683552246471e-01
2.815292272541797813e-01,8.457687629506417393e-01
2.826246717182038792e-01,8.214553294853321752e-01
2.837201161822279216e-01,7.976262650549384992e-01
2.848155606462519640e-01,7.742800494488489838e-01
2.859110051102760064e-01,7.514148525620243380e-01
2.870064495743000488e-01,7.290285421720736903e-01
2.881018940383240912e-01,7.071186920597086756e-01
2.891973385023481335e-01,6.856825904510644998e-01
2.902927829663721759e-01,6.647172487560887300e-01
2.913882274303962738e-01,6.442194105810835625e-01
2.924836718944202607e-01,6.241855609901576507e-01
2.935791163584443586e-01,6.046119359898410872e-01
2.946745608224683455e-01,5.854945322136496655e-01
2.957700052864924434e-01,5.668291167799858199e-01
2.968654497505164858e-01,5.486112372979173868e-01
2.979608942145405281e-01,5.308362319979172961e-01
2.990563386785645705e-01,5.134992399590593282e-01
3.001517831425886129e-01,4.965952114117754834e-01
3.012472276066126553e-01,4.801189180887074914e-01
3.023426720706366977e-01,4.640649636021469404e-01
3.034381165346607401e-01,4.484277938230257776e-01
3.045335609986847825e-01,4.332017072396602275e-01
3.056290054627088248e-01,4.183808652742841971e-01
3.067244499267328672e-01,4.039593025355113776e-01
3.078198943907569096e-01,3.899309369864868424e-01
3.089153388547809520e-01,3.762895800095293342e-01
3.100107833188050499e-01,3.630289463480739220e-01
3.111062277828290368e-01,3.501426639074463609e-01
3.122016722468531347e-01,3.376242833995709014e-01
3.132971167108771215e-01,3.254672878155440707e-01
3.143925611749012194e-01,3.136651017066275360e-01
3.154880056389252618e-01,3.022111002683449121e-01
3.165834501029493042e-01,2.910986182080216311e-01
3.176788945669733466e-01,2.803209583867368182e-01
3.187743390309973890e-01,2.698714002259028910e-01
3.198697834950214314e-01,2.597432078668905353e-01
3.209652279590454738e-01,2.499296380776034610e-01
3.220606724230695161e-01,2.404239478962669208e-01
3.231561168870936140e-01,2.312194020082861123e-01
3.242515613511176009e-01,2.223092798483845278e-01
3.253470058151416988e-01,2.136868824261480559e-01
3.264424502791656857e-01,2.053455388691837191e-01
3.275378947431897836e-01,1.972786126821955144e-01
3.286333392072138260e-01,1.894795077212331758e-01
3.297287836712378128e-01,1.819416738802793754e-01
3.308242281352619107e-01,1.746586124916576499e-01
3.319196725992858976e-01,1.676238814399118593e-01
3.330151170633099955e-01,1.608310999916278961e-01
3.341105615273339824e-01,1.542739533424244691e-01
3.352060059913580803e-01,1.479461968835853181e-01
3.363014504553821227e-01,1.418416601931302701e-01
3.373968949194061651e-01,1.359542507538529788e-01
3.384923393834302074e-01,1.302779574025710041e-01
3.395877838474542498e-01,1.248068535172701249e-01
3.406832283114782922e-01,1.195350999454260071e-01
3.417786727755023346e-01,1.144569476802441282e-01
3.428741172395263770e-01,1.095667402909564214e-01
3.439695617035504749e-01,1.048589161131334574e-01
3.450650061675744618e-01,1.003280102063628249e-01
3.461604506315985597e-01,9.596865608526944369e-02
3.472558950956225465e-01,9.177558723197075385e-02
3.483513395596466444e-01,8.774363839650589636e-02
3.494467840236706868e-01,8.386774669360097523e-02
3.505422284876947292e-01,8.014295250259408088e-02
3.516376729517187716e-01,7.656440017794584330e-02
3.527331174157428140e-01,7.312733857957245953e-02
3.538285618797668564e-01,6.982712142869650085e-02
3.549240063437908987e-01,6.665920749855619443e-02
3.560194508078149411e-01,6.361916064730747944e-02
3.571148952718389835e-01,6.070264970026235940e-02
3.582103397358630259e-01,5.790544818960252638e-02
3.593057841998870683e-01,5.522343395937865523e-02
3.604012286639111107e-01,5.265258864250436932e-02
3.614966731279351531e-01,5.018899701826228660e-02
3.625921175919592510e-01,4.782884625601357270e-02
3.636875620559832378e-01,4.556842505365637369e-02
3.647830065200073357e-01,4.340412267682851322e-02
3.658784509840313226e-01,4.133242790650563242e-02
3.669738954480554205e-01,3.934992790035779509e-02
3.680693399120794629e-01,3.745330697607136827e-02
3.691647843761035053e-01,3.563934532096270369e-02
3.702602288401275477e-01,3.390491763536981201e-02
3.713556733041515900e-01,3.224699171542511761e-02
3.724511177681756324e-01,3.066262698001306561e-02
3.735465622321996748e-01,2.914897294907589642e-02
3.746420066962237172e-01,2.770326767673473786e-02
3.757374511602478151e-01,2.632283614521948450e-02
3.768328956242718020e-01,2.500508862510692626e-02
3.779283400882958999e-01,2.374751900459210960e-02
3.790237845523198867e-01,2.254770309480077714e-02
3.801192290163439846e-01,2.140329691300998927e-02
3.812146734803680270e-01,2.031203494938655513e-02
3.823101179443920694e-01,1.927172842046585843e-02
3.834055624084161118e-01,1.828026351315974879e-02
3.845010068724400987e-01,1.733559962313557454e-02
3.855964513364641966e-01,1.643576758948928768e-02
3.866918958004882390e-01,1.557886793094454166e-02
3.877873402645122813e-01,1.476306908465139546e-02
3.888827847285363237e-01,1.398660565105291735e-02
3.899782291925603661e-01,1.324777664763506814e-02
3.910736736565844085e-01,1.254494377289080975e-02
3.921691181206084509e-01,1.187652968464648386e-02
3.932645625846324933e-01,1.124101629241590350e-02
3.943600070486565912e-01,1.063694306749247281e-02
3.954554515126805780e-01,1.006290537209723716e-02
3.965508959767046759e-01,9.517552808911828449e-03
3.976463404407286628e-01,8.999587592336067213e-03
3.987417849047527607e-01,8.507762943490081511e-03
3.998372293687768031e-01,8.040881509736315380e-03
4.009326738328008455e-01,7.597793810202511239e-03
4.020281182968248879e-01,7.177396707060639154e-03
4.031235627608489303e-01,6.778631905585636233e-03
4.042190072248729726e-01,6.400484481763832507e-03
4.053144516888970150e-01,6.041981438913403973e-03
4.064098961529210574e-01,5.702190294704209163e-03
4.075053406169451553e-01,5.380217696717603387e-03
4.086007850809691422e-01,5.075208070551082661e-03
4.096962295449932401e-01,4.786342296377656645e-03
4.107916740090172270e-01,4.512836418370104290e-03
4.118871184730412693e-01,4.253940384198724375e-03
4.129825629370653672e-01,4.008936816408793270e-03
4.140780074010893541e-01,3.777139814818110224e-03
4.151734518651134520e-01,3.557893789905383630e-03
4.162688963291374389e-01,3.350572327809967551e-03
4.173643407931615368e-01,3.154577086642103637e-03
4.184597852571855792e-01,2.969336722155403556e-03
4.195552297212096216e-01,2.794305846295047028e-03
4.206506741852336639e-01,2.628964014085400074e-03
4.217461186492577063e-01,2.472814741306825648e-03
4.228415631132817487e-01,2.325384552387670112e-03
4.239370075773057911e-01,2.186222056772899134e-03
4.250324520413298335e-01,2.054897054151419000e-03
4.261278965053539314e-01,1.930999669172772833e-03
4.272233409693779183e-01,1.814139512887233104e-03
4.283187854334020161e-01,1.703944872348812966e-03
4.294142298974260030e-01,1.600061927585459893e-03
4.305096743614501009e-01,1.502153993862848569e-03
4.316051188254741433e-01,1.409900791482784216e-03
4.327005632894981857e-01,1.322997739652765703e-03
4.337960077535222281e-01,1.241155276330158054e-03
4.348914522175462705e-01,1.164098200936312206e-03
4.359868966815703129e-01,1.091565042801339799e-03
4.370823411455943552e-01,1.023307451346398616e-03
4.381777856096183976e-01,9.590896083390389659e-04
4.392732300736424400e-01,8.986876645938244278e-04
4.403686745376664269e-01,8.418891956170914976e-04
4.414641190016905803e-01,7.884926788853587488e-04
4.425595634657145672e-01,7.383069921333158120e-04
4.436550079297386096e-01,6.911509309581168785e-04
4.447504523937626519e-01,6.468527445119304654e-04
4.458458968577867498e-01,6.052496913201576732e-04
4.469413413218107922e-01,5.661876124750351040e-04
4.480367857858347791e-01,5.295205219707036512e-04
4.491322302498588215e-01,4.951102141696984635e-04
4.502276747138829194e-01,4.628258879808878640e-04
4.513231191779069618e-01,4.325437856883346732e-04
4.524185636419310041e-01,4.041468497806589562e-04
4.535140081059549910e-01,3.775243903403100549e-04
4.546094525699791444e-01,3.525717708904249907e-04
4.557048970340031313e-01,3.291901053137381828e-04
4.568003414980271737e-01,3.072859695359872706e-04
4.578957859620512161e-01,2.867711246587412925e-04
4.589912304260753140e-01,2.675622542668570241e-04
4.600866748900993564e-01,2.495807116967288454e-04
4.611821193541233432e-01,2.327522805180603290e-04
4.622775638181473856e-01,2.170069442320497017e-04
4.633730082821714835e-01,2.022786680391963794e-04
4.644684527461955259e-01,1.885051906297287435e-04
4.655638972102195683e-01,1.756278245864542707e-04
4.666593416742435552e-01,1.635912676264104665e-04
4.677547861382675976e-01,1.523434218348042443e-04
4.688502306022916954e-01,1.418352224212517858e-04
4.699456750663157378e-01,1.320204735659438646e-04
4.710411195303397802e-01,1.228556937904874647e-04
4.721365639943637671e-01,1.142999676250544073e-04
4.732320084583879205e-01,1.063148051352205372e-04
4.743274529224119074e-01,9.886400794752545778e-05
4.754228973864359498e-01,9.191354353155270485e-05
4.765183418504599921e-01,8.543142342717956542e-05
4.776137863144840900e-01,7.938758961822332252e-05
4.787092307785081324e-01,7.375380564925986698e-05
4.798046752425321193e-01,6.850355387795244568e-05
4.809001197065561617e-01,6.361193758543215557e-05
4.819955641705802596e-01,5.905558891217803239e-05
4.830910086346043020e-01,5.481258023064649178e-05
4.841864530986283444e-01,5.086234211637743189e-05
4.852818975626523312e-01,4.718558395084223342e-05
4.863773420266764846e-01,4.376421927729803673e-05
4.874727864907004715e-01,4.058129633455599770e-05
4.885682309547245139e-01,3.762092991908807182e-05
4.896636754187485563e-01,3.486823973449705046e-05
4.907591198827726542e-01,3.230928923987795093e-05
4.918545643467966966e-01,2.993103123572567783e-05
4.929500088108206834e-01,2.772125246189808135e-05
4.940454532748447258e-01,2.566852514095422931e-05
4.951408977388687682e-01,2.376215823525318525e-05
4.962363422028928661e-01,2.199215339400428115e-05
4.973317866669169085e-01,2.034916222579822225e-05
4.984272311309408954e-01,1.882444668144512594e-05
4.995226755949649378e-01,1.740984151840033127e-05
5.006181200589890912e-01,1.609771884548123638e-05
5.017135645230130780e-01,1.488095385268967393e-05
5.028090089870370649e-01,1.375289477480649222e-05
5.039044534510611628e-01,1.270733274571491355e-05
5.049998979150852607e-01,1.173847289818185467e-05
5.060953423791092476e-01,1.084090975466486947e-05
5.071907868431332345e-01,1.000960163248940954e-05
5.082862313071573324e-01,9.239847222097299963e-06
5.093816757711814303e-01,8.527264106199170161e-06
5.104771202352054171e-01,7.867768528354143260e-06
5.115725646992295150e-01,7.257555820603941284e-06
5.126680091632535019e-01,6.693081779188512686e-06
5.137634536272775998e-01,6.171046677504174864e-06
5.148588980913015867e-01,5.688378086794129762e-06
5.159543425553256846e-01,5.242217590692453708e-06
5.170497870193496714e-01,4.829904963998885224e-06
5.181452314833737693e-01,4.448965779797157684e-06
5.192406759473978672e-01,4.097099494333597346e-06
5.203361204114218541e-01,3.772167116066394468e-06
5.214315648754458410e-01,3.472180359783689691e-06
5.225270093394699389e-01,3.195292171308137676e-06
5.236224538034940368e-01,2.939786896625479733e-06
5.247178982675180237e-01,2.704071097378792024e-06
5.258133427315420105e-01,2.486665094892114221e-06
5.269087871955661084e-01,2.286196147604544272e-06
5.280042316595902063e-01,2.101389759784278101e-06
5.290996761236141932e-01,1.931064210504505959e-06
5.301951205876382911e-01,1.774123320997773452e-06
5.312905650516622780e-01,1.629550583967908811e-06
5.323860095156863759e-01,1.496404154621375548e-06
5.334814539797103627e-01,1.373810673089191879e-06
5.345768984437344606e-01,1.260961713526095767e-06
5.356723429077584475e-01,1.157107767503718228e-06
5.367677873717825454e-01,1.061555634786054121e-06
5.378632318358066433e-01,9.736630162442135549e-07
5.389586762998306302e-01,8.928358414013317749e-07
5.400541207638546171e-01,8.185242314579700635e-07
5.411495652278787150e-01,7.502196111502711843e-07
5.422450096919028129e-01,6.874518025967982953e-07
5.433404541559267997e-01,6.297861741490497620e-07
5.444358986199507866e-01,5.768208213812022676e-07
5.455313430839749955e-01,5.281847296663486013e-07
5.466267875479989824e-01,4.835346911576342732e-07
5.477222320120229693e-01,4.425542306852213787e-07
5.488176764760470672e-01,4.049508263737814138e-07
5.499131209400710540e-01,3.704546862007497103e-07
5.510085654040951519e-01,3.388167693213416337e-07
5.521040098681191388e-01,3.098073956072649914e-07
5.531994543321432367e-01,2.832144901413806927e-07
5.542948987961672236e-01,2.588429160086520149e-07
5.553903432601913215e-01,2.365125831279427296e-07
5.564857877242154194e-01,2.160572268186286631e-07
5.575812321882394063e-01,1.973242885393911761e-07
5.586766766522633931e-01,1.801728500220126591e-07
5.597721211162874910e-01,1.644732134207010137e-07
5.608675655803115889e-01,1.501060496524674940e-07
5.619630100443355758e-01,1.369613345873600405e-07
5.630584545083595627e-01,1.249379994812978583e-07
5.641538989723837716e-01,1.139433747272854081e-07
5.652493434364077585e-01,1.038914912988485578e-07
5.663447879004317453e-01,9.470381140999675725e-08
5.674402323644558432e-01,8.630834697991822104e-08
5.685356768284799411e-01,7.863841170819146341e-08
5.696311212925039280e-01,7.163306016265204056e-08
5.707265657565279149e-01,6.523620738813036112e-08
5.718220102205520128e-01,5.939678339262295799e-08
5.729174546845761107e-01,5.406694628438223258e-08
5.740128991486000976e-01,4.920388486203141043e-08
5.751083436126241955e-01,4.476751066519006479e-08
5.762037880766481823e-01,4.072143901837333788e-08
5.772992325406721692e-01,3.703251287501751435e-08
5.783946770046962671e-01,3.366959807803471746e-08
5.794901214687203650e-01,3.060471735035688888e-08
5.805855659327443519e-01,2.781238359052741649e-08
5.816810103967683387e-01,2.526884725382148304e-08
5.827764548607925477e-01,2.295234904373520759e-08
5.838718993248165345e-01,2.084342739203543921e-08
5.849673437888405214e-01,1.892366287667604914e-08
5.860627882528646193e-01,1.717673586000137616e-08
5.871582327168887172e-01,1.558737344422452899e-08
5.882536771809127041e-01,1.414164944840441337e-08
5.893491216449366910e-01,1.282702461786128868e-08
5.904445661089607889e-01,1.163180734939079653e-08
5.915400105729848867e-01,1.054553227734441016e-08
5.926354550370088736e-01,9.558390722900256131e-09
5.937308995010329715e-01,8.661582179647744700e-09
5.948263439650569584e-01,7.847085522026583752e-09
5.959217884290810563e-01,7.107507338995185800e-09
5.970172328931050432e-01,6.436061737346487002e-09
5.981126773571291411e-01,5.826683350762282314e-09
5.992081218211531279e-01,5.273767032249556018e-09
6.003035662851772258e-01,4.772199370411763072e-09
6.013990107492013237e-01,4.317256254578638750e-09
6.024944552132253106e-01,3.904768241173248132e-09
6.035898996772492975e-01,3.530937370457014268e-09
6.046853441412733954e-01,3.192016908253849430e-09
6.057807886052974933e-01,2.885069435261273590e-09
6.068762330693214802e-01,2.606944828778031211e-09
6.079716775333454670e-01,2.355065795873944234e-09
6.090671219973695649e-01,2.126970985576147728e-09
6.101625664613936628e-01,1.920643185292393167e-09
6.112580109254176497e-01,1.733831140589227747e-09
6.123534553894417476e-01,1.564867935912527245e-09
6.134488998534657345e-01,1.411991574580203034e-09
6.145443443174898324e-01,1.273783349110300407e-09
6.156397887815138192e-01,1.148813640911580713e-09
6.167352332455379171e-01,1.035807183314260026e-09
6.178306777095619040e-01,9.337549223718589326e-10
6.189261221735860019e-01,8.415571395022755155e-10
6.200215666376100998e-01,7.582996323154866360e-10
6.211170111016340867e-01,6.830612565178234055e-10
6.222124555656580736e-01,6.151918411714470310e-10
6.233079000296821714e-01,5.539527337841000428e-10
6.244033444937062693e-01,4.986555103149807286e-10
6.254987889577302562e-01,4.486904112895695032e-10
6.265942334217542431e-01,4.038349718649431620e-10
6.276896778857784520e-01,3.632480786934472223e-10
6.287851223498024389e-01,3.266442481292193561e-10
6.298805668138264258e-01,2.936232617706641742e-10
6.309760112778505237e-01,2.640074300203511028e-10
6.320714557418745105e-01,2.372505887129432331e-10
6.331669002058986084e-01,2.131420524951758754e-10
6.342623446699225953e-01,1.914412133065760206e-10
6.353577891339466932e-01,1.719056788361575161e-10
6.364532335979706801e-01,1.544050148512894027e-10
