# omega(Hartree), S(1/Hartree)
1.730802253157992798e-01,4.656904134099132619e+00
1.741756697798233222e-01,4.631577502197787410e+00
1.752711142438473646e-01,4.605644805144151199e+00
1.763665587078714070e-01,4.579115954899622309e+00
1.774620031718954494e-01,4.552001011264721342e+00
1.785574476359194918e-01,4.524310179558399980e+00
1.796528920999435341e-01,4.496053808005930463e+00
1.807483365639675765e-01,4.467242385271168459e+00
1.818437810279916189e-01,4.437886537981272639e+00
1.829392254920156613e-01,4.407997028259496020e+00
1.840346699560397314e-01,4.377584751260225282e+00
1.851301144200637738e-01,4.346660732700714291e+00
1.862255588840878162e-01,4.315236126383728887e+00
1.873210033481118586e-01,4.283322211705083760e+00
1.884164478121359010e-01,4.250930391139752018e+00
1.895118922761599434e-01,4.218072187700455444e+00
1.906073367401840135e-01,4.184759242362576792e+00
1.917027812042080559e-01,4.151003311448422828e+00
1.927982256682320983e-01,4.116816263964916622e+00
1.938936701322561407e-01,4.082210078887567484e+00
1.949891145962801831e-01,4.047196842384648718e+00
1.960845590603042254e-01,4.011788744974291276e+00
1.971800035243282956e-01,3.975998078608359521e+00
1.982754479883523380e-01,3.939837233676084072e+00
1.993708924523763804e-01,3.903318695920817927e+00
2.004663369164004227e-01,3.866455043263505864e+00
2.015617813804244651e-01,3.829258942525838538e+00
2.026572258444485075e-01,3.791743146047417579e+00
2.037526703084725777e-01,3.753920488189501636e+00
2.048481147724966200e-01,3.715803881720006974e+00
2.059435592365206347e-01,3.677406314073327298e+00
2.070390037005446771e-01,3.638740843478794229e+00
2.081344481645687194e-01,3.599820594952985342e+00
2.092298926285927896e-01,3.560658756149039039e+00
2.103253370926168320e-01,3.521268573059427975e+00
2.114207815566408744e-01,3.481663345565919165e+00
2.125162260206649167e-01,3.441856422833209361e+00
2.136116704846889591e-01,3.401861198541378695e+00
2.147071149487130015e-01,3.361691105953652947e+00
2.158025594127370717e-01,3.321359612816272122e+00
2.168980038767611140e-01,3.280880216087173284e+00
2.179934483407851564e-01,3.240266436491557656e+00
2.190888928048091988e-01,3.199531812901798666e+00
2.201843372688332134e-01,3.158689896541222453e+00
2.212797817328572836e-01,3.117754245009891179e+00
2.223752261968813260e-01,3.076738416133605103e+00
2.234706706609053961e-01,3.035655961635046918e+00
2.245661151249294107e-01,2.994520420629651181e+00
2.256615595889534809e-01,2.953345312947214474e+00
2.267570040529774955e-01,2.912144132281874853e+00
2.278524485170015657e-01,2.870930339174400547e+00
2.289478929810256080e-01,2.829717353829750426e+00
2.300433374450496782e-01,2.788518548776189210e+00
2.311387819090736928e-01,2.747347241370186488e+00
2.322342263730977630e-01,2.706216686154659268e+00
2.333296708371217776e-01,2.665140067077214070e+00
2.344251153011458477e-01,2.624130489577101599e+00
2.355205597651698901e-01,2.583200972548883367e+00
2.366160042291939603e-01,2.542364440193881414e+00
2.377114486932179749e-01,2.501633713768719236e+00
2.388068931572420450e-01,2.461021503243525643e+00
2.399023376212660597e-01,2.420540398881279032e+00
2.409977820852901298e-01,2.380202862751501058e+00
2.420932265493141722e-01,2.340021220192386675e+00
2.431886710133382423e-01,2.300007651235663975e+00
2.442841154773622570e-01,2.260174182009067056e+00
2.453795599413863271e-01,2.220532676133274208e+00
2.464750044054103417e-01,2.181094826128915365e+00
2.475704488694343841e-01,2.141872144851179716e+00
2.486658933334584543e-01,2.102875956969897153e+00
2.497613377974824689e-01,2.064117390512572925e+00
2.508567822615065390e-01,2.025607368489583671e+00
2.519522267255305814e-01,1.987356600620491243e+00
2.530476711895546238e-01,1.949375575179519648e+00
2.541431156535786662e-01,1.911674550981636189e+00
2.552385601176027086e-01,1.874263549526472339e+00
2.563340045816267510e-01,1.837152347321809209e+00
2.574294490456507933e-01,1.800350468404675608e+00
2.585248935096748357e-01,1.763867177080351567e+00
2.596203379736989336e-01,1.727711470898692703e+00
2.607157824377229205e-01,1.691892073886059444e+00
2.618112269017470184e-01,1.656417430052524287e+00
2.629066713657710053e-01,1.621295697191821095e+00
2.640021158297951032e-01,1.586534740992339598e+00
2.650975602938191455e-01,1.552142129475762244e+00
2.661930047578431879e-01,1.518125127780562300e+00
2.672884492218672303e-01,1.484490693304775233e+00
2.683838936858912727e-01,1.451245471224295480e+00
2.694793381499153151e-01,1.418395790399529455e+00
2.705747826139393575e-01,1.385947659683380628e+00
2.716702270779633999e-01,1.353906764643115990e+00
2.727656715419874978e-01,1.322278464705851198e+00
2.738611160060114846e-01,1.291067790737464138e+00
2.749565604700355270e-01,1.260279443063431648e+00
2.760520049340595694e-01,1.229917789938377748e+00
2.771474493980836118e-01,1.199986866469800351e+00
2.782428938621077097e-01,1.170490374000153544e+00
2.793383383261316966e-01,1.141431679950630995e+00
2.804337827901557945e-01,1.112813818127929677e+00
2.815292272541797813e-01,1.084639489493298470e+00
2.826246717182038792e-01,1.056911063394363914e+00
2.837201161822279216e-01,1.029630579254457778e+00
2.848155606462519640e-01,1.002799748717491779e+00
2.859110051102760064e-01,9.764199582417580903e-01
2.870064495743000488e-01,9.504922721353527004e-01
2.881018940383240912e-01,9.250174360263772044e-01
2.891973385023481335e-01,8.999958807567943753e-01
2.902927829663721759e-01,8.754277266903678356e-01
2.913882274303962738e-01,8.513127884218317787e-01
2.924836718944202607e-01,8.276505798749795861e-01
2.935791163584443586e-01,8.044403197748625223e-01
2.946745608224683455e-01,7.816809374794014831e-01
2.957700052864924434e-01,7.593710791541025129e-01
2.968654497505164858e-01,7.375091142725030968e-01
2.979608942145405281e-01,7.160931424256981037e-01
2.990563386785645705e-01,6.951210004214757321e-01
3.001517831425886129e-01,6.745902696544008315e-01
3.012472276066126553e-01,6.544982837273719545e-01
3.023426720706366977e-01,6.348421363049724375e-01
3.034381165346607401e-01,6.156186891768893332e-01
3.045335609986847825e-01,5.968245805129159809e-01
3.056290054627088248e-01,5.784562332866028944e-01
3.067244499267328672e-01,5.605098638483121398e-01
3.078198943907569096e-01,5.429814906256213991e-01
3.089153388547809520e-01,5.258669429308516774e-01
3.100107833188050499e-01,5.091618698548535660e-01
3.111062277828290368e-01,4.928617492263891453e-01
3.122016722468531347e-01,4.769618966172729513e-01
3.132971167108771215e-01,4.614574743728441786e-01
3.143925611749012194e-01,4.463435006493808310e-01
3.154880056389252618e-01,4.316148584374815966e-01
3.165834501029493042e-01,4.172663045579671492e-01
3.176788945669733466e-01,4.032924786029487563e-01
3.187743390309973890e-01,3.896879118165226807e-01
3.198697834950214314e-01,3.764470358906683578e-01
3.209652279590454738e-01,3.635641916627805337e-01
3.220606724230695161e-01,3.510336377006475495e-01
3.231561168870936140e-01,3.388495587597394887e-01
3.242515613511176009e-01,3.270060740996943993e-01
3.253470058151416988e-01,3.154972456472590059e-01
3.264424502791656857e-01,3.043170859944160922e-01
3.275378947431897836e-01,2.934595662201469612e-01
3.286333392072138260e-01,2.829186235260239268e-01
3.297287836712378128e-01,2.726881686767112511e-01
3.308242281352619107e-01,2.627620932367761286e-01
3.319196725992858976e-01,2.531342765960313823e-01
3.330151170633099955e-01,2.437985927773887729e-01
3.341105615273339824e-01,2.347489170212113396e-01
3.352060059913580803e-01,2.259791321404208686e-01
3.363014504553821227e-01,2.174831346432336554e-01
3.373968949194061651e-01,2.092548406194087163e-01
3.384923393834302074e-01,2.012881913874553230e-01
3.395877838474542498e-01,1.935771589008161708e-01
3.406832283114782922e-01,1.861157509116801168e-01
3.417786727755023346e-01,1.788980158919597496e-01
3.428741172395263770e-01,1.719180477115093975e-01
3.439695617035504749e-01,1.651699900737887416e-01
3.450650061675744618e-01,1.586480407110057722e-01
3.461604506315985597e-01,1.523464553395601773e-01
3.472558950956225465e-01,1.462595513787483259e-01
3.483513395596466444e-01,1.403817114351625928e-01
3.494467840236706868e-01,1.347073865564136774e-01
3.505422284876947292e-01,1.292310992573881823e-01
3.516376729517187716e-01,1.239474463226954148e-01
3.527331174157428140e-01,1.188511013913595427e-01
3.538285618797668564e-01,1.139368173260576073e-01
3.549240063437908987e-01,1.091994283737252047e-01
3.560194508078149411e-01,1.046338521222863333e-01
3.571148952718389835e-01,1.002350912585455861e-01
3.582103397358630259e-01,9.599823513343273829e-02
3.593057841998870683e-01,9.191846114013491054e-02
3.604012286639111107e-01,8.799103591151254122e-02
3.614966731279351531e-01,8.421131634259997056e-02
3.625921175919592510e-01,8.057475044423670352e-02
3.636875620559832378e-01,7.707687803466399534e-02
3.647830065200073357e-01,7.371333127540946606e-02
3.658784509840313226e-01,7.047983505679256133e-02
3.669738954480554205e-01,6.737220724135750682e-02
3.680693399120794629e-01,6.438635876965147220e-02
3.691647843761035053e-01,6.151829363597140915e-02
3.702602288401275477e-01,5.876410874012129304e-02
3.713556733041515900e-01,5.611999362132660124e-02
3.724511177681756324e-01,5.358223008025927298e-02
3.735465622321996748e-01,5.114719169606923160e-02
3.746420066962237172e-01,4.881134324366060567e-02
3.757374511602478151e-01,4.657124001763832122e-02
3.768328956242718020e-01,4.442352706825137415e-02
3.779283400882958999e-01,4.236493835585636997e-02
3.790237845523198867e-01,4.039229582833096105e-02
3.801192290163439846e-01,3.850250842773438736e-02
3.812146734803680270e-01,3.669257103128551606e-02
3.823101179443920694e-01,3.495956333162595492e-02
3.834055624084161118e-01,3.330064866120630018e-02
3.845010068724400987e-01,3.171307276620613513e-02
3.855964513364641966e-01,3.019416253384381993e-02
3.866918958004882390e-01,2.874132467838578717e-02
3.877873402645122813e-01,2.735204438955574427e-02
3.888827847285363237e-01,2.602388394760737217e-02
3.899782291925603661e-01,2.475448130994923474e-02
3.910736736565844085e-01,2.354154867103397386e-02
3.921691181206084509e-01,2.238287100208014718e-02
3.932645625846324933e-01,2.127630457170073125e-02
3.943600070486565912e-01,2.021977545190016545e-02
3.954554515126805780e-01,1.921127801246664060e-02
3.965508959767046759e-01,1.824887340714935469e-02
3.976463404407286628e-01,1.733068805327894757e-02
3.987417849047527607e-01,1.645491210915028119e-02
3.998372293687768031e-01,1.561979795071309976e-02
4.009326738328008455e-01,1.482365865044109506e-02
4.020281182968248879e-01,1.406486645975411204e-02
4.031235627608489303e-01,1.334185129934240856e-02
4.042190072248729726e-01,1.265309925628480513e-02
4.053144516888970150e-01,1.199715109259289793e-02
4.064098961529210574e-01,1.137260076571170245e-02
4.075053406169451553e-01,1.077809396215805189e-02
4.086007850809691422e-01,1.021232664676138997e-02
4.096962295449932401e-01,9.674043628940701828e-03
4.107916740090172270e-01,9.162037145720539413e-03
4.118871184730412693e-01,8.675145464790963087e-03
4.129825629370653672e-01,8.212251507260629607e-03
4.140780074010893541e-01,7.772281491427713435e-03
4.151734518651134520e-01,7.354203598876156260e-03
4.162688963291374389e-01,6.957026662464197916e-03
4.173643407931615368e-01,6.579798878576361386e-03
4.184597852571855792e-01,6.221606542894735428e-03
4.195552297212096216e-01,5.881572811071247332e-03
4.206506741852336639e-01,5.558856483508118999e-03
4.217461186492577063e-01,5.252650817009948611e-03
4.228415631132817487e-01,4.962182360358928339e-03
4.239370075773057911e-01,4.686709816936068980e-03
4.250324520413298335e-01,4.425522933445573751e-03
4.261278965053539314e-01,4.177941414120480215e-03
4.272233409693779183e-01,3.943313861795028075e-03
4.283187854334020161e-01,3.721016745237908877e-03
4.294142298974260030e-01,3.510453392529151295e-03
4.305096743614501009e-01,3.311053010922482970e-03
4.316051188254741433e-01,3.122269732577635272e-03
4.327005632894981857e-01,2.943581686295840705e-03
4.337960077535222281e-01,2.774490095241252934e-03
4.348914522175462705e-01,2.614518399951767588e-03
4.359868966815703129e-01,2.463211406547132637e-03
4.370823411455943552e-01,2.320134460340824226e-03
4.381777856096183976e-01,2.184872643608227073e-03
4.392732300736424400e-01,2.057029998324542974e-03
4.403686745376664269e-01,1.936228772401230123e-03
4.414641190016905803e-01,1.822108689960952104e-03
4.425595634657145672e-01,1.714326244368105136e-03
4.436550079297386096e-01,1.612554014701469193e-03
4.447504523937626519e-01,1.516480004277494980e-03
4.458458968577867498e-01,1.425807001368264082e-03
4.469413413218107922e-01,1.340251961144715452e-03
4.480367857858347791e-01,1.259545409235561606e-03
4.491322302498588215e-01,1.183430865674436503e-03
4.502276747138829194e-01,1.111664288630838686e-03
4.513231191779069618e-01,1.044013538875724310e-03
4.524185636419310041e-01,9.802578628283693026e-04
4.535140081059549910e-01,9.201873937992241775e-04
4.546094525699791444e-01,8.636026727740225709e-04
4.557048970340031313e-01,8.103141863943568932e-04
4.568003414980271737e-01,7.601419225970212261e-04
4.578957859620512161e-01,7.129149420952522178e-04
4.589912304260753140e-01,6.684709680287152398e-04
4.600866748900993564e-01,6.266559896561081991e-04
4.611821193541233432e-01,5.873238835758360331e-04
4.622775638181473856e-01,5.503360478785749221e-04
4.633730082821714835e-01,5.155610522166104766e-04
4.644684527461955259e-01,4.828743018603428184e-04
4.655638972102195683e-01,4.521577150157947964e-04
4.666593416742435552e-01,4.232994136248841542e-04
4.677547861382675976e-01,3.961934266727555913e-04
4.688502306022916954e-01,3.707394067055520782e-04
4.699456750663157378e-01,3.468423573391825874e-04
4.710411195303397802e-01,3.244123726719840895e-04
4.721365639943637671e-01,3.033643884014997419e-04
4.732320084583879205e-01,2.836179433292815018e-04
4.743274529224119074e-01,2.650969502560224537e-04
4.754228973864359498e-01,2.477294791572754069e-04
4.765183418504599921e-01,2.314475479024841469e-04
4.776137863144840900e-01,2.161869234427171705e-04
4.787092307785081324e-01,2.018869314463240128e-04
4.798046752425321193e-01,1.884902748755028722e-04
4.809001197065561617e-01,1.759428607728144665e-04
4.819955641705802596e-01,1.641936345715497986e-04
4.830910086346043020e-01,1.531944230901572800e-04
4.841864530986283444e-01,1.428997836546463983e-04
4.852818975626523312e-01,1.332668611155850280e-04
4.863773420266764846e-01,1.242552515421014474e-04
4.874727864907004715e-01,1.158268722578402146e-04
4.885682309547245139e-01,1.079458377476632435e-04
4.896636754187485563e-01,1.005783425442080575e-04
4.907591198827726542e-01,9.369254862622718139e-05
4.918545643467966966e-01,8.725847948184341381e-05
4.929500088108206834e-01,8.124791826175729848e-05
4.940454532748447258e-01,7.563431202418454031e-05
4.951408977388687682e-01,7.039268037264858734e-05
4.962363422028928661e-01,6.549952770124239443e-05
4.973317866669169085e-01,6.093276180400428383e-05
4.984272311309408954e-01,5.667161523426402658e-05
4.995226755949649378e-01,5.269657090946807532e-05
5.006181200589890912e-01,4.898929161555664138e-05
5.017135645230130780e-01,4.553255349229009727e-05
5.028090089870370649e-01,4.231018249049878639e-05
5.039044534510611628e-01,3.930699484903199770e-05
5.049998979150852607e-01,3.650873945857915681e-05
5.060953423791092476e-01,3.390204435277933802e-05
5.071907868431332345e-01,3.147436641563567067e-05
5.082862313071573324e-01,2.921394229623910729e-05
5.093816757711814303e-01,2.710974312599289486e-05
5.104771202352054171e-01,2.515143129338872903e-05
5.115725646992295150e-01,2.332931976347319008e-05
5.126680091632535019e-01,2.163433348036609697e-05
5.137634536272775998e-01,2.005797273891564945e-05
5.148588980913015867e-01,1.859227903440063116e-05
5.159543425553256846e-01,1.722980289975699187e-05
5.170497870193496714e-01,1.596357161484891556e-05
5.181452314833737693e-01,1.478706232572586475e-05
5.192406759473978672e-01,1.369417367728835058e-05
5.203361204114218541e-01,1.267919994105936873e-05
5.214315648754458410e-01,1.173680682236566961e-05
5.225270093394699389e-01,1.086200904640541996e-05
5.236224538034940368e-01,1.005014786902305500e-05
5.247178982675180237e-01,9.296871956013405357e-06
5.258133427315420105e-01,8.598116732929957497e-06
5.269087871955661084e-01,7.950087974772625460e-06
5.280042316595902063e-01,7.349243444903519374e-06
5.290996761236141932e-01,6.792277658148644348e-06
5.301951205876382911e-01,6.276107101919955034e-06
5.312905650516622780e-01,5.797855233533190012e-06
5.323860095156863759e-01,5.354839912429772557e-06
5.334814539797103627e-01,4.944561036064729159e-06
5.345768984437344606e-01,4.564687897775134390e-06
5.356723429077584475e-01,4.213049475768209912e-06
5.367677873717825454e-01,3.887623199469588962e-06
5.378632318358066433e-01,3.586525046657452042e-06
5.389586762998306302e-01,3.308001461349874193e-06
5.400541207638546171e-01,3.050419977634979933e-06
5.411495652278787150e-01,2.812261635367298910e-06
5.422450096919028129e-01,2.592112860106875428e-06
5.433404541559267997e-01,2.388659397604372076e-06
5.444358986199507866e-01,2.200679093776357605e-06
5.455313430839749955e-01,2.027035163956281141e-06
5.466267875479989824e-01,1.866671883588756958e-06
5.477222320120229693e-01,1.718608024492079384e-06
5.488176764760470672e-01,1.581932059278432842e-06
5.499131209400710540e-01,1.455797416138349541e-06
5.510085654040951519e-01,1.339418288501449112e-06
5.521040098681191388e-01,1.232064952801653527e-06
5.531994543321432367e-01,1.133060463345719298e-06
5.542948987961672236e-01,1.041777058489084788e-06
5.553903432601913215e-01,9.576318402851773954e-07
5.564857877242154194e-01,8.800847896098796415e-07
5.575812321882394063e-01,8.086350549093693561e-07
5.586766766522633931e-01,7.428188660133931191e-07
5.597721211162874910e-01,6.822055442092702905e-07
5.608675655803115889e-01,6.263970920529479074e-07
5.619630100443355758e-01,5.750246715694806057e-07
5.630584545083595627e-01,5.277463089095893995e-07
5.641538989723837716e-01,4.842462600047772103e-07
5.652493434364077585e-01,4.442316130236383894e-07
5.663447879004317453e-01,4.074316539624143496e-07
5.674402323644558432e-01,3.735959142642029813e-07
5.685356768284799411e-01,3.424931070904701459e-07
5.696311212925039280e-01,3.139087606166601406e-07
5.707265657565279149e-01,2.876455010368676352e-07
5.718220102205520128e-01,2.635199056318806422e-07
5.729174546845761107e-01,2.413636514357271363e-07
5.740128991486000976e-01,2.210202576437823448e-07
5.751083436126241955e-01,2.023460645753135638e-07
5.762037880766481823e-01,1.852078899876836359e-07
5.772992325406721692e-01,1.694829662608110716e-07
5.783946770046962671e-01,1.550583473134133336e-07
5.794901214687203650e-01,1.418295261236114301e-07
5.805855659327443519e-01,1.296999693511254878e-07
5.816810103967683387e-01,1.185811262256888735e-07
5.827764548607925477e-01,1.083909157494340957e-07
5.838718993248165345e-01,9.905420180888568953e-08
5.849673437888405214e-01,9.050121200125658559e-08
5.860627882528646193e-01,8.266825733848079989e-08
5.871582327168887172e-01,7.549633965288464657e-08
5.882536771809127041e-01,6.893091952426791360e-08
5.893491216449366910e-01,6.292224501916045560e-08
5.904445661089607889e-01,5.742450209198685802e-08
5.915400105729848867e-01,5.239528936008106759e-08
5.926354550370088736e-01,4.779575682101877372e-08
5.937308995010329715e-01,4.359020328781440090e-08
5.948263439650569584e-01,3.974574652148825735e-08
5.959217884290810563e-01,3.623217078887474962e-08
5.970172328931050432e-01,3.302174640767036779e-08
5.981126773571291411e-01,3.008902094418679786e-08
5.992081218211531279e-01,2.741058172433376475e-08
6.003035662851772258e-01,2.496502440427870095e-08
6.013990107492013237e-01,2.273234524430522515e-08
6.024944552132253106e-01,2.069484701326412093e-08
6.035898996772492975e-01,1.883563832735966338e-08
6.046853441412733954e-01,1.713961597784469518e-08
6.057807886052974933e-01,1.559290262045176746e-08
6.068762330693214802e-01,1.418238372440246079e-08
6.079716775333454670e-01,1.289666807663669192e-08
6.090671219973695649e-01,1.172485863010004737e-08
6.101625664613936628e-01,1.065714204993910348e-08
6.112580109254176497e-01,9.684426900755491836e-09
6.123534553894417476e-01,8.798484163874010982e-09
6.134488998534657345e-01,7.991875599670728925e-09
6.145443443174898324e-01,7.257506756093455236e-09
6.156397887815138192e-01,6.589193337559168746e-09
6.167352332455379171e-01,5.980998772038320294e-09
6.178306777095619040e-01,5.427774747876862316e-09
6.189261221735860019e-01,4.924602923865074941e-09
6.200215666376100998e-01,4.467067252340652625e-09
6.211170111016340867e-01,4.051096581828282428e-09
6.222124555656580736e-01,3.673103476815132808e-09
6.233079000296821714e-01,3.329690321676768809e-09
6.244033444937062693e-01,3.017460970283233693e-09
6.254987889577302562e-01,2.734028570305063752e-09
6.265942334217542431e-01,2.476715293198922095e-09
6.276896778857784520e-01,2.243069162456122754e-09
6.287851223498024389e-01,2.030975736117848236e-09
6.298805668138264258e-01,1.838524122261725958e-09
6.309760112778505237e-01,1.664008912266607258e-09
6.320714557418745105e-01,1.505711940306632878e-09
6.331669002058986084e-01,1.362095274389830039e-09
6.342623446699225953e-01,1.231858144229983805e-09
6.353577891339466932e-01,1.113856115571783098e-09
6.364532335979706801e-01,1.007019395100781407e-09
