# omega(Hartree), S(1/Hartree)
1.752711142438473646e-01,4.660420873400188846e+00
1.763665587078714070e-01,4.639812115116450641e+00
1.774620031718954494e-01,4.618587792870710196e+00
1.785574476359194918e-01,4.596755986436049213e+00
1.796528920999435341e-01,4.574324927230644988e+00
1.807483365639675765e-01,4.551302996007040136e+00
1.818437810279916189e-01,4.527698720573294366e+00
1.829392254920156613e-01,4.503520773542928346e+00
1.840346699560397314e-01,4.478777970110072282e+00
1.851301144200637738e-01,4.453479265846728374e+00
1.862255588840878162e-01,4.427633754517635190e+00
1.873210033481118586e-01,4.401250665909790527e+00
1.884164478121359010e-01,4.374339363671844616e+00
1.895118922761599434e-01,4.346909343159728323e+00
1.906073367401840135e-01,4.318970229283496387e+00
1.917027812042080559e-01,4.290531774351862282e+00
1.927982256682320983e-01,4.261603855908970395e+00
1.938936701322561407e-01,4.232196474559168031e+00
1.949891145962801831e-01,4.202319751774554746e+00
1.960845590603042254e-01,4.171983927680910753e+00
1.971800035243282956e-01,4.141199358816326281e+00
1.982754479883523380e-01,4.109976515857708179e+00
1.993708924523763804e-01,4.078325981310181980e+00
2.004663369164004227e-01,4.046258447153358695e+00
2.015617813804244651e-01,4.013784712439955271e+00
2.026572258444485075e-01,3.980915680840726001e+00
2.037526703084725777e-01,3.947662358130588078e+00
2.048481147724966200e-01,3.914035849610352447e+00
2.059435592365206347e-01,3.880047357458921375e+00
2.070390037005446771e-01,3.845708178009691558e+00
2.081344481645687194e-01,3.811029698946791555e+00
2.092298926285927896e-01,3.776023396414828426e+00
2.103253370926168320e-01,3.740700832037525014e+00
2.114207815566408744e-01,3.705073649839471184e+00
2.125162260206649167e-01,3.669153573066090690e+00
2.136116704846889591e-01,3.632952400896823253e+00
2.147071149487130015e-01,3.596482005046263808e+00
2.158025594127370717e-01,3.559754326249100043e+00
2.168980038767611140e-01,3.522781370623849995e+00
2.179934483407851564e-01,3.485575205910841579e+00
2.190888928048091988e-01,3.448147957581050527e+00
2.201843372688332134e-01,3.410511804811008574e+00
2.212797817328572836e-01,3.372678976321057842e+00
2.223752261968813260e-01,3.334661746072617561e+00
2.234706706609053961e-01,3.296472428822716072e+00
2.245661151249294107e-01,3.258123375531744248e+00
2.256615595889534809e-01,3.219626968623507945e+00
2.267570040529774955e-01,3.180995617094783068e+00
2.278524485170015657e-01,3.142241751473132449e+00
2.289478929810256080e-01,3.103377818622460982e+00
2.300433374450496782e-01,3.064416276395088623e+00
2.311387819090736928e-01,3.025369588131013643e+00
2.322342263730977630e-01,2.986250217004019269e+00
2.333296708371217776e-01,2.947070620216782455e+00
2.344251153011458477e-01,2.907843243045488357e+00
2.355205597651698901e-01,2.868580512736979227e+00
2.366160042291939603e-01,2.829294832260725201e+00
2.377114486932179749e-01,2.789998573919278080e+00
2.388068931572420450e-01,2.750704072821255508e+00
2.399023376212660597e-01,2.711423620221419473e+00
2.409977820852901298e-01,2.672169456733349602e+00
2.420932265493141722e-01,2.632953765420698922e+00
2.431886710133382423e-01,2.593788664773708952e+00
2.442841154773622570e-01,2.554686201578631799e+00
2.453795599413863271e-01,2.515658343687253495e+00
2.464750044054103417e-01,2.476716972696655361e+00
2.475704488694343841e-01,2.437873876547205665e+00
2.486658933334584543e-01,2.399140742049901132e+00
2.497613377974824689e-01,2.360529147353045865e+00
2.508567822615065390e-01,2.322050554360068020e+00
2.519522267255305814e-01,2.283716301110214175e+00
2.530476711895546238e-01,2.245537594134504378e+00
2.541431156535786662e-01,2.207525500800612051e+00
2.552385601176027086e-01,2.169690941659538019e+00
2.563340045816267510e-01,2.132044682808746039e+00
2.574294490456507933e-01,2.094597328286182947e+00
2.585248935096748357e-01,2.057359312510158578e+00
2.596203379736989336e-01,2.020340892780019715e+00
2.607157824377229205e-01,1.983552141854588724e+00
2.618112269017470184e-01,1.947002940622353018e+00
2.629066713657710053e-01,1.910702970881658747e+00
2.640021158297951032e-01,1.874661708245275005e+00
2.650975602938191455e-01,1.838888415187578618e+00
2.661930047578431879e-01,1.803392134249007350e+00
2.672884492218672303e-01,1.768181681415836648e+00
2.683838936858912727e-01,1.733265639690274584e+00
2.694793381499153151e-01,1.698652352868011084e+00
2.705747826139393575e-01,1.664349919538426370e+00
2.716702270779633999e-01,1.630366187323506466e+00
2.727656715419874978e-01,1.596708747370541914e+00
2.738611160060114846e-01,1.563384929113452948e+00
2.749565604700355270e-01,1.530401795317223534e+00
2.760520049340595694e-01,1.497766137418629517e+00
2.771474493980836118e-01,1.465484471177023629e+00
2.782428938621077097e-01,1.433563032647394708e+00
2.793383383261316966e-01,1.402007774486814240e+00
2.804337827901557945e-01,1.370824362605969515e+00
2.815292272541797813e-01,1.340018173175111516e+00
2.826246717182038792e-01,1.309594289993473604e+00
2.837201161822279216e-01,1.279557502230509236e+00
2.848155606462519640e-01,1.249912302546136056e+00
2.859110051102760064e-01,1.220662885595238389e+00
2.870064495743000488e-01,1.191813146922383604e+00
2.881018940383240912e-01,1.163366682249714845e+00
2.891973385023481335e-01,1.135326787161098361e+00
2.902927829663721759e-01,1.107696457184471850e+00
2.913882274303962738e-01,1.080478388271904677e+00
2.924836718944202607e-01,1.053674977677366842e+00
2.935791163584443586e-01,1.027288325230182542e+00
2.946745608224683455e-01,1.001320235000646708e+00
2.957700052864924434e-01,9.757722173544293165e-01
2.968654497505164858e-01,9.506454913894133441e-01
2.979608942145405281e-01,9.259409877497999375e-01
2.990563386785645705e-01,9.016593518086174486e-01
3.001517831425886129e-01,8.778009472116582446e-01
3.012472276066126553e-01,8.543658597718009062e-01
3.023426720706366977e-01,8.313539017045904478e-01
3.034381165346607401e-01,8.087646161926119737e-01
3.045335609986847825e-01,7.865972822677957943e-01
3.056290054627088248e-01,7.648509199969053540e-01
3.067244499267328672e-01,7.435242959582062383e-01
3.078198943907569096e-01,7.226159289937034158e-01
3.089153388547809520e-01,7.021240962225819837e-01
3.100107833188050499e-01,6.820468393000640450e-01
3.111062277828290368e-01,6.623819709053530014e-01
3.122016722468531347e-01,6.431270814430409821e-01
3.132971167108771215e-01,6.242795459398670088e-01
3.143925611749012194e-01,6.058365311212577931e-01
3.154880056389252618e-01,5.877950026493292679e-01
3.165834501029493042e-01,5.701517325048661711e-01
3.176788945669733466e-01,5.529033064967262545e-01
3.187743390309973890e-01,5.360461318796123642e-01
3.198697834950214314e-01,5.195764450671733758e-01
3.209652279590454738e-01,5.034903194124336068e-01
3.220606724230695161e-01,4.877836730536889709e-01
3.231561168870936140e-01,4.724522767961455427e-01
3.242515613511176009e-01,4.574917620190986356e-01
3.253470058151416988e-01,4.428976285904072663e-01
3.264424502791656857e-01,4.286652527729320483e-01
3.275378947431897836e-01,4.147898951070779772e-01
3.286333392072138260e-01,4.012667082555055331e-01
3.297287836712378128e-01,3.880907447934344168e-01
3.308242281352619107e-01,3.752569649338516888e-01
3.319196725992858976e-01,3.627602441709603664e-01
3.330151170633099955e-01,3.505953808314102860e-01
3.341105615273339824e-01,3.387571035208895021e-01
3.352060059913580803e-01,3.272400784536268481e-01
3.363014504553821227e-01,3.160389166551000883e-01
3.373968949194061651e-01,3.051481810279185192e-01
3.384923393834302074e-01,2.945623932706160630e-01
3.395877838474542498e-01,2.842760406412663809e-01
3.406832283114782922e-01,2.742835825584023501e-01
3.417786727755023346e-01,2.645794570307400395e-01
3.428741172395263770e-01,2.551580869105133931e-01
3.439695617035504749e-01,2.460138859628696328e-01
3.450650061675744618e-01,2.371412647481881686e-01
3.461604506315985597e-01,2.285346363106198209e-01
3.472558950956225465e-01,2.201884216704498853e-01
3.483513395596466444e-01,2.120970551165387574e-01
3.494467840236706868e-01,2.042549892955960456e-01
3.505422284876947292e-01,1.966567000977868795e-01
3.516376729517187716e-01,1.892966913350178637e-01
3.527331174157428140e-01,1.821694992133645608e-01
3.538285618797668564e-01,1.752696965973191134e-01
3.549240063437908987e-01,1.685918970674031292e-01
3.560194508078149411e-01,1.621307587707112030e-01
3.571148952718389835e-01,1.558809880663249436e-01
3.582103397358630259e-01,1.498373429669911383e-01
3.593057841998870683e-01,1.439946363781080541e-01
3.604012286639111107e-01,1.383477391384506650e-01
3.614966731279351531e-01,1.328915828625926165e-01
3.625921175919592510e-01,1.276211625906972513e-01
3.636875620559832378e-01,1.225315392469455283e-01
3.647830065200073357e-01,1.176178419121467061e-01
3.658784509840313226e-01,1.128752699125331604e-01
3.669738954480554205e-01,1.082990947307752028e-01
3.680693399120794629e-01,1.038846617416364360e-01
3.691647843761035053e-01,9.962739177872242946e-02
3.702602288401275477e-01,9.552278253555954168e-02
3.713556733041515900e-01,9.156640980696033327e-02
3.724511177681756324e-01,8.775392857423730542e-02
3.735465622321996748e-01,8.408107394155493741e-02
3.746420066962237172e-01,8.054366192626706555e-02
3.757374511602478151e-01,7.713759010960492823e-02
3.768328956242718020e-01,7.385883815340676950e-02
3.779283400882958999e-01,7.070346818742927197e-02
3.790237845523198867e-01,6.766762507227543078e-02
3.801192290163439846e-01,6.474753654477238829e-02
3.812146734803680270e-01,6.193951324940705216e-02
3.823101179443920694e-01,5.923994866181356289e-02
3.834055624084161118e-01,5.664531891016302140e-02
3.845010068724400987e-01,5.415218249835487829e-02
3.855964513364641966e-01,5.175717993715833742e-02
3.866918958004882390e-01,4.945703328792038639e-02
3.877873402645122813e-01,4.724854562377452105e-02
3.888827847285363237e-01,4.512860041397733640e-02
3.899782291925603661e-01,4.309416083419662091e-02
3.910736736565844085e-01,4.114226901041877910e-02
3.921691181206084509e-01,3.927004519810709665e-02
3.932645625846324933e-01,3.747468690286232668e-02
3.943600070486565912e-01,3.575346794653711663e-02
3.954554515126805780e-01,3.410373748257658488e-02
3.965508959767046759e-01,3.252291896536505661e-02
3.976463404407286628e-01,3.100850907697320219e-02
3.987417849047527607e-01,2.955807661517708546e-02
3.998372293687768031e-01,2.816926134714238875e-02
4.009326738328008455e-01,2.683977283119107216e-02
4.020281182968248879e-01,2.556738921155788866e-02
4.031235627608489303e-01,2.434995598769184103e-02
4.042190072248729726e-01,2.318538476281457178e-02
4.053144516888970150e-01,2.207165197401838447e-02
4.064098961529210574e-01,2.100679760689868822e-02
4.075053406169451553e-01,1.998892389753766097e-02
4.086007850809691422e-01,1.901619402457353780e-02
4.096962295449932401e-01,1.808683079372822369e-02
4.107916740090172270e-01,1.719911531732768936e-02
4.118871184730412693e-01,1.635138569078765924e-02
4.129825629370653672e-01,1.554203566884648953e-02
4.140780074010893541e-01,1.476951334277274742e-02
4.151734518651134520e-01,1.403231982121538012e-02
4.162688963291374389e-01,1.332900791528812516e-02
4.173643407931615368e-01,1.265818083203609778e-02
4.184597852571855792e-01,1.201849087434537881e-02
4.195552297212096216e-01,1.140863815210400346e-02
4.206506741852336639e-01,1.082736930379256043e-02
4.217461186492577063e-01,1.027347623103169218e-02
4.228415631132817487e-01,9.745794846280941490e-03
4.239370075773057911e-01,9.243203835720713302e-03
4.250324520413298335e-01,8.764623437439143100e-03
4.261278965053539314e-01,8.309014237034428527e-03
4.272233409693779183e-01,7.875375979637113180e-03
4.283187854334020161e-01,7.462746401171341942e-03
4.294142298974260030e-01,7.070200077951647316e-03
4.305096743614501009e-01,6.696847295899620474e-03
4.316051188254741433e-01,6.341832940178977578e-03
4.327005632894981857e-01,6.004335404857984344e-03
4.337960077535222281e-01,5.683565523913427196e-03
4.348914522175462705e-01,5.378765523485989561e-03
4.359868966815703129e-01,5.089207995475310796e-03
4.370823411455943552e-01,4.814194893077830377e-03
4.381777856096183976e-01,4.553056548640714227e-03
4.392732300736424400e-01,4.305150713488960397e-03
4.403686745376664269e-01,4.069861619429587622e-03
4.414641190016905803e-01,3.846599063788078143e-03
4.425595634657145672e-01,3.634797515318025606e-03
4.436550079297386096e-01,3.433915243637382462e-03
4.447504523937626519e-01,3.243433470099466726e-03
4.458458968577867498e-01,3.062855541103739684e-03
4.469413413218107922e-01,2.891706123120508978e-03
4.480367857858347791e-01,2.729530420126442727e-03
4.491322302498588215e-01,2.575893411720375347e-03
4.502276747138829194e-01,2.430379113612711126e-03
4.513231191779069618e-01,2.292589858925434508e-03
4.524185636419310041e-01,2.162145600410331561e-03
4.535140081059549910e-01,2.038683232895609383e-03
4.546094525699791444e-01,1.921855937640544075e-03
4.557048970340031313e-01,1.811332544354947753e-03
4.568003414980271737e-01,1.706796915718007939e-03
4.578957859620512161e-01,1.607947348723690962e-03
4.589912304260753140e-01,1.514495997147583504e-03
4.600866748900993564e-01,1.426168311579077653e-03
4.611821193541233432e-01,1.342702498052708755e-03
4.622775638181473856e-01,1.263848994974655976e-03
4.633730082821714835e-01,1.189369967142702312e-03
4.644684527461955259e-01,1.119038817918075000e-03
4.655638972102195683e-01,1.052639716941342627e-03
4.666593416742435552e-01,9.899671451379995091e-04
4.677547861382675976e-01,9.308254564328742771e-04
4.688502306022916954e-01,8.750284530366309130e-04
4.699456750663157378e-01,8.223989786016790843e-04
4.710411195303397802e-01,7.727685240080669300e-04
4.721365639943637671e-01,7.259768496854719687e-04
4.732320084583879205e-01,6.818716199470645136e-04
4.743274529224119074e-01,6.403080529735977536e-04
4.754228973864359498e-01,6.011485827955989148e-04
4.765183418504599921e-01,5.642625348002533979e-04
4.776137863144840900e-01,5.295258140916065011e-04
4.787092307785081324e-01,4.968206048599212946e-04
4.798046752425321193e-01,4.660350832553877246e-04
4.809001197065561617e-01,4.370631407732781387e-04
4.819955641705802596e-01,4.098041184571328240e-04
4.830910086346043020e-01,3.841625524312021955e-04
4.841864530986283444e-01,3.600479298446238280e-04
4.852818975626523312e-01,3.373744549029688493e-04
4.863773420266764846e-01,3.160608237469040281e-04
4.874727864907004715e-01,2.960300104555737676e-04
4.885682309547245139e-01,2.772090602297531460e-04
4.896636754187485563e-01,2.595288928561163789e-04
4.907591198827726542e-01,2.429241135673031789e-04
4.918545643467966966e-01,2.273328333480859975e-04
4.929500088108206834e-01,2.126964951420927841e-04
4.940454532748447258e-01,1.989597095968028838e-04
4.951408977388687682e-01,1.860700974078365565e-04
4.962363422028928661e-01,1.739781377016336042e-04
4.973317866669169085e-01,1.626370252070946393e-04
4.984272311309408954e-01,1.520025322652525021e-04
4.995226755949649378e-01,1.420328771046136551e-04
5.006181200589890912e-01,1.326885999179845666e-04
5.017135645230130780e-01,1.239324423779465494e-04
5.028090089870370649e-01,1.157292342969541959e-04
5.039044534510611628e-01,1.080457848685421743e-04
5.049998979150852607e-01,1.008507797464612045e-04
5.060953423791092476e-01,9.411468174728052321e-05
5.071907868431332345e-01,8.780963772954717512e-05
5.082862313071573324e-01,8.190938891011097516e-05
5.093816757711814303e-01,7.638918635605239198e-05
5.104771202352054171e-01,7.122570931365836990e-05
5.115725646992295150e-01,6.639698912605530563e-05
5.126680091632535019e-01,6.188233541695712281e-05
5.137634536272775998e-01,5.766226751002433636e-05
5.148588980913015867e-01,5.371844723678151362e-05
5.159543425553256846e-01,5.003361721386577813e-05
5.170497870193496714e-01,4.659154061712640491e-05
5.181452314833737693e-01,4.337694529969779824e-05
5.192406759473978672e-01,4.037546925615366809e-05
5.203361204114218541e-01,3.757361057443886233e-05
5.214315648754458410e-01,3.495867851129215442e-05
5.225270093394699389e-01,3.251874804438839112e-05
5.236224538034940368e-01,3.024261656790828401e-05
5.247178982675180237e-01,2.811976253016741938e-05
5.258133427315420105e-01,2.614030632006827964e-05
5.269087871955661084e-01,2.429497422708318298e-05
5.280042316595902063e-01,2.257506219664205579e-05
5.290996761236141932e-01,2.097240416137835723e-05
5.301951205876382911e-01,1.947933958795007337e-05
5.312905650516622780e-01,1.808868489534273078e-05
5.323860095156863759e-01,1.679370468080275416e-05
5.334814539797103627e-01,1.558808574133352487e-05
5.345768984437344606e-01,1.446591192211480315e-05
5.356723429077584475e-01,1.342164078607179948e-05
5.367677873717825454e-01,1.245008074921319477e-05
5.378632318358066433e-01,1.154637040352558098e-05
5.389586762998306302e-01,1.070595883078750476e-05
5.400541207638546171e-01,9.924586537164198604e-06
5.411495652278787150e-01,9.198267893600856358e-06
5.422450096919028129e-01,8.523273935696617037e-06
5.433404541559267997e-01,7.896117535962870909e-06
5.444358986199507866e-01,7.313538539815509434e-06
5.455313430839749955e-01,6.772488474860991488e-06
5.466267875479989824e-01,6.270118793476213141e-06
5.477222320120229693e-01,5.803768127638170211e-06
5.488176764760470672e-01,5.370949894103938190e-06
5.499131209400710540e-01,4.969342612617785174e-06
5.510085654040951519e-01,4.596778375530741302e-06
5.521040098681191388e-01,4.251233752411895701e-06
5.531994543321432367e-01,3.930820187194882144e-06
5.542948987961672236e-01,3.633776021652947196e-06
5.553903432601913215e-01,3.358457979614330384e-06
5.564857877242154194e-01,3.103333828839797908e-06
5.575812321882394063e-01,2.866974654394352703e-06
5.586766766522633931e-01,2.648048895834291785e-06
5.597721211162874910e-01,2.445315823883173749e-06
5.608675655803115889e-01,2.257619211274794970e-06
5.619630100443355758e-01,2.083882560470371284e-06
5.630584545083595627e-01,1.923103116644585862e-06
5.641538989723837716e-01,1.774347569728146128e-06
5.652493434364077585e-01,1.636747335897054911e-06
5.663447879004317453e-01,1.509494086293370124e-06
5.674402323644558432e-01,1.391835599515598508e-06
5.685356768284799411e-01,1.283072811529973685e-06
5.696311212925039280e-01,1.182555252577405847e-06
5.707265657565279149e-01,1.089678675577131998e-06
5.718220102205520128e-01,1.003880952034485225e-06
5.729174546845761107e-01,9.246402720178720583e-07
5.740128991486000976e-01,8.514716614135910778e-07
5.751083436126241955e-01,7.839247956841043311e-07
5.762037880766481823e-01,7.215814900871105477e-07
5.772992325406721692e-01,6.640537443442267215e-07
5.783946770046962671e-01,6.109813187777892204e-07
5.794901214687203650e-01,5.620298196933280616e-07
5.805855659327443519e-01,5.168893505690019952e-07
5.816810103967683387e-01,4.752726260535981704e-07
5.827764548607925477e-01,4.369126655090535054e-07
5.838718993248165345e-01,4.015627124851370566e-07
5.849673437888405214e-01,3.689936926650999810e-07
5.860627882528646193e-01,3.389934563043337862e-07
5.871582327168887172e-01,3.113655612454952474e-07
5.882536771809127041e-01,2.859279900971452372e-07
5.893491216449366910e-01,2.625120761169146337e-07
5.904445661089607889e-01,2.409623175390646278e-07
5.915400105729848867e-01,2.211340285233625692e-07
5.926354550370088736e-01,2.028937547662141170e-07
5.937308995010329715e-01,1.861182304922791508e-07
5.948263439650569584e-01,1.706930951129910774e-07
5.959217884290810563e-01,1.565126569465901984e-07
5.970172328931050432e-01,1.434796025450885157e-07
5.981126773571291411e-01,1.315036351410884089e-07
5.992081218211531279e-01,1.205014199707825412e-07
6.003035662851772258e-01,1.103958399382816126e-07
6.013990107492013237e-01,1.011161615499940622e-07
6.024944552132253106e-01,9.259664132099202918e-08
6.035898996772492975e-01,8.477688461677570423e-08
6.046853441412733954e-01,7.760074419247377712e-08
6.057807886052974933e-01,7.101687817468248048e-08
6.068762330693214802e-01,6.497750957661139911e-08
6.079716775333454670e-01,5.943905653855294304e-08
6.090671219973695649e-01,5.436103594937405612e-08
6.101625664613936628e-01,4.970622442851420671e-08
6.112580109254176497e-01,4.544024955765481994e-08
6.123534553894417476e-01,4.153141037812658670e-08
6.134488998534657345e-01,3.795073012525945073e-08
6.145443443174898324e-01,3.467138276318251801e-08
6.156397887815138192e-01,3.166845296235795332e-08
6.167352332455379171e-01,2.891955776950416515e-08
6.178306777095619040e-01,2.640334894954993051e-08
6.189261221735860019e-01,2.410112766303139713e-08
6.200215666376100998e-01,2.199489427403725281e-08
6.211170111016340867e-01,2.006846413550313996e-08
6.222124555656580736e-01,1.830663917854170461e-08
6.233079000296821714e-01,1.669601224570690369e-08
6.244033444937062693e-01,1.522392296522037370e-08
6.254987889577302562e-01,1.387859817946308967e-08
6.265942334217542431e-01,1.264948014144173759e-08
6.276896778857784520e-01,1.152654467416494921e-08
6.287851223498024389e-01,1.050118823989140176e-08
6.298805668138264258e-01,9.565036789155017072e-09
6.309760112778505237e-01,8.710350519347459192e-09
6.320714557418745105e-01,7.930432875403712911e-09
6.331669002058986084e-01,7.218940690238973580e-09
6.342623446699225953e-01,6.569699060126585226e-09
6.353577891339466932e-01,5.977432212573342990e-09
6.364532335979706801e-01,5.437501295346205247e-09
