# omega(Hartree), S(1/Hartree)
2.026572258444485075e-01,1.399688384873441827e+00
2.037526703084725777e-01,1.356286531292619779e+00
2.048481147724966200e-01,1.313723892519080838e+00
2.059435592365206347e-01,1.272005242568253092e+00
2.070390037005446771e-01,1.231134441004720692e+00
2.081344481645687194e-01,1.191114440506251704e+00
2.092298926285927896e-01,1.151947296322830550e+00
2.103253370926168320e-01,1.113634177596676933e+00
2.114207815566408744e-01,1.076175380497827128e+00
2.125162260206649167e-01,1.039570343123582985e+00
2.136116704846889591e-01,1.003817662100579433e+00
2.147071149487130015e-01,9.689151108221749631e-01
2.158025594127370717e-01,9.348596592453404241e-01
2.168980038767611140e-01,9.016474951655818471e-01
2.179934483407851564e-01,8.692740468829913691e-01
2.190888928048091988e-01,8.377340071655308140e-01
2.201843372688332134e-01,8.070213584134745544e-01
2.212797817328572836e-01,7.771293989222981535e-01
2.223752261968813260e-01,7.480507701407578258e-01
2.234706706609053961e-01,7.197774848160447547e-01
2.245661151249294107e-01,6.923009559178713301e-01
2.256615595889534809e-01,6.656120262310035729e-01
2.267570040529774955e-01,6.397009985055369663e-01
2.278524485170015657e-01,6.145576660558279558e-01
2.289478929810256080e-01,5.901713436964960424e-01
2.300433374450496782e-01,5.665308989104792525e-01
2.311387819090736928e-01,5.436247831402112318e-01
2.322342263730977630e-01,5.214410631013168818e-01
2.333296708371217776e-01,4.999674520165703906e-01
2.344251153011458477e-01,4.791913406753640081e-01
2.355205597651698901e-01,4.590998282246077089e-01
2.366160042291939603e-01,4.396797526037202197e-01
2.377114486932179749e-01,4.209177205397669486e-01
2.388068931572420450e-01,4.028001370246110380e-01
2.399023376212660597e-01,3.853132342000329391e-01
2.409977820852901298e-01,3.684430995831916578e-01
2.420932265493141722e-01,3.521757035698125371e-01
2.431886710133382423e-01,3.364969261584367932e-01
2.442841154773622570e-01,3.213925828430414522e-01
2.453795599413863271e-01,3.068484496306093101e-01
2.464750044054103417e-01,2.928502871416351350e-01
2.475704488694343841e-01,2.793838637590324581e-01
2.486658933334584543e-01,2.664349777983506251e-01
2.497613377974824689e-01,2.539894786721957343e-01
2.508567822615065390e-01,2.420332870334686304e-01
2.519522267255305814e-01,2.305524138810552404e-01
2.530476711895546238e-01,2.195329786207282363e-01
2.541431156535786662e-01,2.089612260755518147e-01
2.552385601176027086e-01,1.988235424467665602e-01
2.563340045816267510e-01,1.891064702281233245e-01
2.574294490456507933e-01,1.797967220821737599e-01
2.585248935096748357e-01,1.708811936885585581e-01
2.596203379736989336e-01,1.623469755812055326e-01
2.607157824377229205e-01,1.541813639884695997e-01
2.618112269017470184e-01,1.463718707004849906e-01
2.629066713657710053e-01,1.389062319826858405e-01
2.640021158297951032e-01,1.317724165636786071e-01
2.650975602938191455e-01,1.249586327219009002e-01
2.661930047578431879e-01,1.184533345021440282e-01
2.672884492218672303e-01,1.122452270888330689e-01
2.683838936858912727e-01,1.063232713712247979e-01
2.694793381499153151e-01,1.006766877297648327e-01
2.705747826139393575e-01,9.529495907831374291e-02
2.716702270779633999e-01,9.016783319570698119e-02
2.727656715419874978e-01,8.528532438117043812e-02
2.738611160060114846e-01,8.063771446644524277e-02
2.749565604700355270e-01,7.621555322221411355e-02
2.760520049340595694e-01,7.200965818938480367e-02
2.771474493980836118e-01,6.801111397288335525e-02
2.782428938621077097e-01,6.421127102950051346e-02
2.793383383261316966e-01,6.060174398426854125e-02
2.804337827901557945e-01,5.717440950804940358e-02
2.815292272541797813e-01,5.392140378782332710e-02
2.826246717182038792e-01,5.083511962195625539e-02
2.837201161822279216e-01,4.790820317088285291e-02
2.848155606462519640e-01,4.513355039163134685e-02
2.859110051102760064e-01,4.250430318707300315e-02
2.870064495743000488e-01,4.001384529529956879e-02
2.881018940383240912e-01,3.765579794836187294e-02
2.891973385023481335e-01,3.542401532314447266e-02
2.902927829663721759e-01,3.331257981165305915e-02
2.913882274303962738e-01,3.131579713256477798e-02
2.924836718944202607e-01,2.942819130671894129e-02
2.935791163584443586e-01,2.764449951832094812e-02
2.946745608224683455e-01,2.595966688175183404e-02
2.957700052864924434e-01,2.436884113241859912e-02
2.968654497505164858e-01,2.286736726086250823e-02
2.979608942145405281e-01,2.145078210594367554e-02
2.990563386785645705e-01,2.011480892369704038e-02
3.001517831425886129e-01,1.885535194637550510e-02
3.012472276066126553e-01,1.766849094477394161e-02
3.023426720706366977e-01,1.655047580885124492e-02
3.034381165346607401e-01,1.549772115538043324e-02
3.045335609986847825e-01,1.450680097669720947e-02
3.056290054627088248e-01,1.357444333812401691e-02
3.067244499267328672e-01,1.269752513519143040e-02
3.078198943907569096e-01,1.187306691706960932e-02
3.089153388547809520e-01,1.109822778626691139e-02
3.100107833188050499e-01,1.037030037861473228e-02
3.111062277828290368e-01,9.686705932078982020e-03
3.122016722468531347e-01,9.044989448114501909e-03
3.132971167108771215e-01,8.442814951478708196e-03
3.143925611749012194e-01,7.877960851313661750e-03
3.154880056389252618e-01,7.348315409138768232e-03
3.165834501029493042e-01,6.851872313813961966e-03
3.176788945669733466e-01,6.386726369127353371e-03
3.187743390309973890e-01,5.951069293076535933e-03
3.198697834950214314e-01,5.543185633119214993e-03
3.209652279590454738e-01,5.161448795433918289e-03
3.220606724230695161e-01,4.804317192369709361e-03
3.231561168870936140e-01,4.470330504646319314e-03
3.242515613511176009e-01,4.158106062370376180e-03
3.253470058151416988e-01,3.866335340192592236e-03
3.264424502791656857e-01,3.593780570113502392e-03
3.275378947431897836e-01,3.339271467864595149e-03
3.286333392072138260e-01,3.101702073692227685e-03
3.297287836712378128e-01,2.880027705099084435e-03
3.308242281352619107e-01,2.673262021122803627e-03
3.319196725992858976e-01,2.480474194680518541e-03
3.330151170633099955e-01,2.300786193474509394e-03
3.341105615273339824e-01,2.133370164937905666e-03
3.352060059913580803e-01,1.977445925270205490e-03
3.363014504553821227e-01,1.832278548822172722e-03
3.373968949194061651e-01,1.697176056073731922e-03
3.384923393834302074e-01,1.571487198001147480e-03
3.395877838474542498e-01,1.454599333993054130e-03
3.406832283114782922e-01,1.345936400682207299e-03
3.417786727755023346e-01,1.244956969956740765e-03
3.428741172395263770e-01,1.151152392113750662e-03
3.439695617035504749e-01,1.064045023499929007e-03
3.450650061675744618e-01,9.831865337121313900e-04
3.461604506315985597e-01,9.081562921206848705e-04
3.472558950956225465e-01,8.385598289577432746e-04
3.483513395596466444e-01,7.740273702028358828e-04
3.494467840236706868e-01,7.142124419726564831e-04
3.505422284876947292e-01,6.587905437286702961e-04
3.516376729517187716e-01,6.074578859846506028e-04
3.527331174157428140e-01,5.599301909275688268e-04
3.538285618797668564e-01,5.159415544122899610e-04
3.549240063437908987e-01,4.752433642845265110e-04
3.560194508078149411e-01,4.376032759260518683e-04
3.571148952718389835e-01,4.028042402753388923e-04
3.582103397358630259e-01,3.706435833030316714e-04
3.593057841998870683e-01,3.409321340171944854e-04
3.604012286639111107e-01,3.134934002921755205e-04
3.614966731279351531e-01,2.881627877792208273e-04
3.625921175919592510e-01,2.647868634541714799e-04
3.636875620559832378e-01,2.432226580813072719e-04
3.647830065200073357e-01,2.233370093450501987e-04
3.658784509840313226e-01,2.050059401870262617e-04
3.669738954480554205e-01,1.881140742993636943e-04
3.680693399120794629e-01,1.725540835933798056e-04
3.691647843761035053e-01,1.582261688247448190e-04
3.702602288401275477e-01,1.450375694119138473e-04
3.713556733041515900e-01,1.329021034255033868e-04
3.724511177681756324e-01,1.217397334684724758e-04
3.735465622321996748e-01,1.114761598564495578e-04
3.746420066962237172e-01,1.020424372915236532e-04
3.757374511602478151e-01,9.337461550943079486e-05
3.768328956242718020e-01,8.541340164199128925e-05
3.779283400882958999e-01,7.810384385285195534e-05
3.790237845523198867e-01,7.139503380359107389e-05
3.801192290163439846e-01,6.523982892547497609e-05
3.812146734803680270e-01,5.959459116084010039e-05
3.823101179443920694e-01,5.441894353113785679e-05
3.834055624084161118e-01,4.967554094463980476e-05
3.845010068724400987e-01,4.532985693205762061e-05
3.855964513364641966e-01,4.134998355243656431e-05
3.866918958004882390e-01,3.770644552274913977e-05
3.877873402645122813e-01,3.437202436760451442e-05
3.888827847285363237e-01,3.132159720350411104e-05
3.899782291925603661e-01,2.853198355279366500e-05
3.910736736565844085e-01,2.598180475191397309e-05
3.921691181206084509e-01,2.365135096235606134e-05
3.932645625846324933e-01,2.152245876824282795e-05
3.943600070486565912e-01,1.957839655564775990e-05
3.954554515126805780e-01,1.780375713748609819e-05
3.965508959767046759e-01,1.618435928834349147e-05
3.976463404407286628e-01,1.470715526796909550e-05
3.987417849047527607e-01,1.336014487927949128e-05
3.998372293687768031e-01,1.213229554008970184e-05
4.009326738328008455e-01,1.101346893200357707e-05
4.020281182968248879e-01,9.994351317438107340e-06
4.031235627608489303e-01,9.066390857397312982e-06
4.042190072248729726e-01,8.221737354017012833e-06
4.053144516888970150e-01,7.453188742214388367e-06
4.064098961529210574e-01,6.754138887454250622e-06
4.075053406169451553e-01,6.118531713219019112e-06
4.086007850809691422e-01,5.540816985464456595e-06
4.096962295449932401e-01,5.015910250924601082e-06
4.107916740090172270e-01,4.539155721515047157e-06
4.118871184730412693e-01,4.106291577935910647e-06
4.129825629370653672e-01,3.713418086046844370e-06
4.140780074010893541e-01,3.356968770767549289e-06
4.151734518651134520e-01,3.033682571988829916e-06
4.162688963291374389e-01,2.740579252522356517e-06
4.173643407931615368e-01,2.474936017579647419e-06
4.184597852571855792e-01,2.234266616583794127e-06
4.195552297212096216e-01,2.016301107474322318e-06
4.206506741852336639e-01,1.818968613541107132e-06
4.217461186492577063e-01,1.640379774900574644e-06
4.228415631132817487e-01,1.478812219315438558e-06
4.239370075773057911e-01,1.332695827100650138e-06
4.250324520413298335e-01,1.200600400766750489e-06
4.261278965053539314e-01,1.081223126719650363e-06
4.272233409693779183e-01,9.733782224304579688e-07
4.283187854334020161e-01,8.759863219172404307e-07
4.294142298974260030e-01,7.880656568242253744e-07
4.305096743614501009e-01,7.087236780122383660e-07
4.316051188254741433e-01,6.371489659134578686e-07
4.327005632894981857e-01,5.726039505025428086e-07
4.337960077535222281e-01,5.144192060050679056e-07
4.348914522175462705e-01,4.619866567024119868e-07
4.359868966815703129e-01,4.147545654238174028e-07
4.370823411455943552e-01,3.722222193611306274e-07
4.381777856096183976e-01,3.339357732581102656e-07
4.392732300736424400e-01,2.994835207223597983e-07
4.403686745376664269e-01,2.684926968194534783e-07
4.414641190016905803e-01,2.406253188243456606e-07
4.425595634657145672e-01,2.155756965327400023e-07
4.436550079297386096e-01,1.930667736243850577e-07
4.447504523937626519e-01,1.728481567620350410e-07
4.458458968577867498e-01,1.546933639808141391e-07
4.469413413218107922e-01,1.383972911422100442e-07
4.480367857858347791e-01,1.237751327615381108e-07
4.491322302498588215e-01,1.106594422355574940e-07
4.502276747138829194e-01,9.889930416901582470e-08
4.513231191779069618e-01,8.835827426935613723e-08
4.524185636419310041e-01,7.891343168970974770e-08
4.535140081059549910e-01,7.045368088078183089e-08
4.546094525699791444e-01,6.287910413933072275e-08
4.557048970340031313e-01,5.609946683409898039e-08
4.568003414980271737e-01,5.003338813176983190e-08
4.578957859620512161e-01,4.460774455748723717e-08
4.589912304260753140e-01,3.975676608260417645e-08
4.600866748900993564e-01,3.542086931642244984e-08
4.611821193541233432e-01,3.154713865953312740e-08
4.622775638181473856e-01,2.808719546891434389e-08
4.633730082821714835e-01,2.499808404082416924e-08
4.644684527461955259e-01,2.224104014498815154e-08
4.655638972102195683e-01,1.978122014730596219e-08
4.666593416742435552e-01,1.758719890580727059e-08
4.677547861382675976e-01,1.563129235378479387e-08
4.688502306022916954e-01,1.388801251817198085e-08
4.699456750663157378e-01,1.233493352632241531e-08
4.710411195303397802e-01,1.095163826906628554e-08
4.721365639943637671e-01,9.720228765909131283e-09
4.732320084583879205e-01,8.624209399815784143e-09
4.743274529224119074e-01,7.649119708563908061e-09
4.754228973864359498e-01,6.781918928420449068e-09
4.765183418504599921e-01,6.010978592558760786e-09
4.776137863144840900e-01,5.325791290721502321e-09
4.787092307785081324e-01,4.717191718831019810e-09
4.798046752425321193e-01,4.176570876372998275e-09
4.809001197065561617e-01,3.696688035143398806e-09
4.819955641705802596e-01,3.270751163393344577e-09
4.830910086346043020e-01,2.892944335965057679e-09
4.841864530986283444e-01,2.557838735865619054e-09
4.852818975626523312e-01,2.260790609528344546e-09
4.863773420266764846e-01,1.997557111647572580e-09
4.874727864907004715e-01,1.764380335637951058e-09
4.885682309547245139e-01,1.557861462027497773e-09
4.896636754187485563e-01,1.375018117633854174e-09
4.907591198827726542e-01,1.213210003844912908e-09
4.918545643467966966e-01,1.069983796052342185e-09
4.929500088108206834e-01,9.435811285033883537e-10
4.940454532748447258e-01,8.316932127202944716e-10
4.951408977388687682e-01,7.327645966335650333e-10
4.962363422028928661e-01,6.454928546832483602e-10
4.973317866669169085e-01,5.682677476402794804e-10
4.984272311309408954e-01,5.002173923339119263e-10
4.995226755949649378e-01,4.402457583646144403e-10
5.006181200589890912e-01,3.871383892569001075e-10
5.017135645230130780e-01,3.403738768433376970e-10
5.028090089870370649e-01,2.992900324219562304e-10
5.039044534510611628e-01,2.628919278026096685e-10
5.049998979150852607e-01,2.308299770486968196e-10
5.060953423791092476e-01,2.026419228562953495e-10
5.071907868431332345e-01,1.780255244384864580e-10
5.082862313071573324e-01,1.561815923003648016e-10
5.093816757711814303e-01,1.368814230854133492e-10
5.104771202352054171e-01,1.199768606622555897e-10
5.115725646992295150e-01,1.051525417428517010e-10
5.126680091632535019e-01,9.209022741351746002e-11
5.137634536272775998e-01,8.063529058719836640e-11
5.148588980913015867e-01,7.079851265209543885e-11
5.159543425553256846e-01,6.181038085234660426e-11
5.170497870193496714e-01,5.406763042616280768e-11
5.181452314833737693e-01,4.741060172323289517e-11
5.192406759473978672e-01,4.153796140480381147e-11
5.203361204114218541e-01,3.623006271303736929e-11
5.214315648754458410e-01,3.168784741027823674e-11
5.225270093394699389e-01,2.774698428947071644e-11
5.236224538034940368e-01,2.424170508465472740e-11
5.247178982675180237e-01,2.103315115772435368e-11
5.258133427315420105e-01,1.849258212513369868e-11
5.269087871955661084e-01,1.596958391618762381e-11
5.280042316595902063e-01,1.412043777745291554e-11
5.290996761236141932e-01,1.229197590297274854e-11
5.301951205876382911e-01,1.057031575328370196e-11
5.312905650516622780e-01,9.358055583191398437e-12
5.323860095156863759e-01,7.996820107987273267e-12
5.334814539797103627e-01,6.860441895691589474e-12
5.345768984437344606e-01,6.065898397985348826e-12
5.356723429077584475e-01,5.383783582144816112e-12
5.367677873717825454e-01,4.437751811094244903e-12
5.378632318358066433e-01,3.865612123486946648e-12
5.389586762998306302e-01,3.436701627912548392e-12
5.400541207638546171e-01,3.035180261229763345e-12
5.411495652278787150e-01,2.631983344846855195e-12
5.422450096919028129e-01,2.197806860711656224e-12
5.433404541559267997e-01,1.791199234026012927e-12
5.444358986199507866e-01,1.588882531321743214e-12
5.455313430839749955e-01,1.474178881087003864e-12
5.466267875479989824e-01,1.240822926318315497e-12
5.477222320120229693e-01,1.124922616522034776e-12
5.488176764760470672e-01,9.195545147725376057e-13
5.499131209400710540e-01,7.430717339868985846e-13
5.510085654040951519e-01,6.254364532651890202e-13
5.521040098681191388e-01,5.371650998971403341e-13
5.531994543321432367e-01,4.784371403066039189e-13
5.542948987961672236e-01,3.295834896297652472e-13
5.553903432601913215e-01,3.302414281879246257e-13
5.564857877242154194e-01,3.308993497665857386e-13
5.575812321882394063e-01,4.219819602672008310e-13
5.586766766522633931e-01,0.000000000000000000e+00
5.597721211162874910e-01,0.000000000000000000e+00
5.608675655803115889e-01,0.000000000000000000e+00
5.619630100443355758e-01,0.000000000000000000e+00
5.630584545083595627e-01,0.000000000000000000e+00
5.641538989723837716e-01,0.000000000000000000e+00
5.652493434364077585e-01,0.000000000000000000e+00
5.663447879004317453e-01,0.000000000000000000e+00
5.674402323644558432e-01,0.000000000000000000e+00
5.685356768284799411e-01,0.000000000000000000e+00
5.696311212925039280e-01,0.000000000000000000e+00
5.707265657565279149e-01,0.000000000000000000e+00
5.718220102205520128e-01,0.000000000000000000e+00
5.729174546845761107e-01,0.000000000000000000e+00
5.740128991486000976e-01,0.000000000000000000e+00
5.751083436126241955e-01,0.000000000000000000e+00
5.762037880766481823e-01,0.000000000000000000e+00
5.772992325406721692e-01,0.000000000000000000e+00
5.783946770046962671e-01,0.000000000000000000e+00
5.794901214687203650e-01,0.000000000000000000e+00
5.805855659327443519e-01,0.000000000000000000e+00
5.816810103967683387e-01,0.000000000000000000e+00
5.827764548607925477e-01,0.000000000000000000e+00
5.838718993248165345e-01,0.000000000000000000e+00
5.849673437888405214e-01,0.000000000000000000e+00
5.860627882528646193e-01,0.000000000000000000e+00
5.871582327168887172e-01,0.000000000000000000e+00
5.882536771809127041e-01,0.000000000000000000e+00
5.893491216449366910e-01,0.000000000000000000e+00
5.904445661089607889e-01,0.000000000000000000e+00
5.915400105729848867e-01,0.000000000000000000e+00
5.926354550370088736e-01,0.000000000000000000e+00
5.937308995010329715e-01,0.000000000000000000e+00
5.948263439650569584e-01,0.000000000000000000e+00
5.959217884290810563e-01,0.000000000000000000e+00
5.970172328931050432e-01,0.000000000000000000e+00
5.981126773571291411e-01,0.000000000000000000e+00
5.992081218211531279e-01,0.000000000000000000e+00
6.003035662851772258e-01,0.000000000000000000e+00
6.013990107492013237e-01,0.000000000000000000e+00
6.024944552132253106e-01,0.000000000000000000e+00
6.035898996772492975e-01,0.000000000000000000e+00
6.046853441412733954e-01,0.000000000000000000e+00
6.057807886052974933e-01,0.000000000000000000e+00
6.068762330693214802e-01,0.000000000000000000e+00
6.079716775333454670e-01,0.000000000000000000e+00
6.090671219973695649e-01,0.000000000000000000e+00
6.101625664613936628e-01,0.000000000000000000e+00
6.112580109254176497e-01,0.000000000000000000e+00
6.123534553894417476e-01,0.000000000000000000e+00
6.134488998534657345e-01,0.000000000000000000e+00
6.145443443174898324e-01,0.000000000000000000e+00
6.156397887815138192e-01,0.000000000000000000e+00
6.167352332455379171e-01,0.000000000000000000e+00
6.178306777095619040e-01,0.000000000000000000e+00
6.189261221735860019e-01,0.000000000000000000e+00
6.200215666376100998e-01,0.000000000000000000e+00
6.211170111016340867e-01,0.000000000000000000e+00
6.222124555656580736e-01,0.000000000000000000e+00
6.233079000296821714e-01,0.000000000000000000e+00
6.244033444937062693e-01,0.000000000000000000e+00
6.254987889577302562e-01,0.000000000000000000e+00
6.265942334217542431e-01,0.000000000000000000e+00
6.276896778857784520e-01,0.000000000000000000e+00
6.287851223498024389e-01,0.000000000000000000e+00
6.298805668138264258e-01,0.000000000000000000e+00
6.309760112778505237e-01,0.000000000000000000e+00
6.320714557418745105e-01,0.000000000000000000e+00
6.331669002058986084e-01,0.000000000000000000e+00
6.342623446699225953e-01,0.000000000000000000e+00
6.353577891339466932e-01,0.000000000000000000e+00
6.364532335979706801e-01,0.000000000000000000e+00
