# omega(Hartree), S(1/Hartree)
1.018763351542362888e-01,6.419202983993387290e-01
1.029717796182603173e-01,5.621902583882286697e-01
1.040672240822843597e-01,4.919781198510259079e-01
1.051626685463084160e-01,4.302074461272727968e-01
1.062581130103324584e-01,3.759106269862539929e-01
1.073535574743565008e-01,3.282214968946061129e-01
1.084490019383805570e-01,2.863672689295448381e-01
1.095444464024045994e-01,2.496602898563296258e-01
1.106398908664286418e-01,2.174899529707690904e-01
1.117353353304526981e-01,1.893149820622671842e-01
1.128307797944767404e-01,1.646562116920017582e-01
1.139262242585007828e-01,1.430899272787442000e-01
1.150216687225248391e-01,1.242417863785029303e-01
1.161171131865488815e-01,1.077813147149337264e-01
1.172125576505729239e-01,9.341695293651905430e-02
1.183080021145969801e-01,8.089161972134574496e-02
1.194034465786210225e-01,6.997875150419403945e-02
1.204988910426450649e-01,6.047877713368548375e-02
1.215943355066691212e-01,5.221598603208824074e-02
1.226897799706931635e-01,4.503575008826773973e-02
1.237852244347171921e-01,3.880206199159069724e-02
1.248806688987412344e-01,3.339535562383414563e-02
1.259761133627652907e-01,2.871057718848061407e-02
1.270715578267893331e-01,2.465547879867275444e-02
1.281670022908133755e-01,2.114910918045429314e-02
1.292624467548374179e-01,1.812047887306895283e-02
1.303578912188614602e-01,1.550737982729523227e-02
1.314533356828855026e-01,1.325534159071247060e-02
1.325487801469095728e-01,1.131670831687778093e-02
1.336442246109336152e-01,9.649822670385764870e-03
1.347396690749576575e-01,8.218304330465088514e-03
1.358351135389816999e-01,6.990412232225118143e-03
1.369305580030057423e-01,5.938480958082235396e-03
1.380260024670297847e-01,5.038422807278316977e-03
1.391214469310538548e-01,4.269288059008441785e-03
1.402168913950778972e-01,3.612876804754287623e-03
1.413123358591019396e-01,3.053396489979011245e-03
1.424077803231259820e-01,2.577159967993786129e-03
1.435032247871500244e-01,2.172319467349151378e-03
1.445986692511740668e-01,1.828632378130377227e-03
1.456941137151981369e-01,1.537255236367395883e-03
1.467895581792221793e-01,1.290562676186970004e-03
1.478850026432462217e-01,1.081988486835876607e-03
1.489804471072702641e-01,9.058862260598003887e-04
1.500758915712943065e-01,7.574071192619919726e-04
1.511713360353183488e-01,6.323932332891135872e-04
1.522667804993423912e-01,5.272841256317385619e-04
1.533622249633664336e-01,4.390353802230039610e-04
1.544576694273904760e-01,3.650476076212538388e-04
1.555531138914145184e-01,3.031046543081319304e-04
1.566485583554385608e-01,2.513199013208261448e-04
1.577440028194626309e-01,2.080896633106490078e-04
1.588394472834866733e-01,1.720528070936882539e-04
1.599348917475107157e-01,1.420558161478415371e-04
1.610303362115347581e-01,1.171226091972633892e-04
1.621257806755588005e-01,9.642851270506543407e-05
1.632212251395828428e-01,7.927784384028666129e-05
1.643166696036069130e-01,6.508464228615809923e-05
1.654121140676309554e-01,5.335612859153863064e-05
1.665075585316549978e-01,4.367853121498505638e-05
1.676030029956790401e-01,3.570496039140117378e-05
1.686984474597030825e-01,2.914505303346184815e-05
1.697938919237271249e-01,2.375614130300639581e-05
1.708893363877511673e-01,1.933573859714071710e-05
1.719847808517752374e-01,1.571514986117080676e-05
1.730802253157992798e-01,1.275405652377937401e-05
1.741756697798233222e-01,1.033592522588885597e-05
1.752711142438473646e-01,8.364130837791579440e-06
1.763665587078714070e-01,6.758681472655316252e-06
1.774620031718954494e-01,5.453459614286414662e-06
1.785574476359194918e-01,4.393903760310343196e-06
1.796528920999435341e-01,3.535058453591849659e-06
1.807483365639675765e-01,2.839943559879542758e-06
1.818437810279916189e-01,2.278186065777356242e-06
1.829392254920156613e-01,1.824881254104760045e-06
1.840346699560397314e-01,1.459638523876127949e-06
1.851301144200637738e-01,1.165791210302895178e-06
1.862255588840878162e-01,9.297379753777204451e-07
1.873210033481118586e-01,7.403961721457772520e-07
1.884164478121359010e-01,5.887502384953696343e-07
1.895118922761599434e-01,4.674777506722059742e-07
1.906073367401840135e-01,3.706407679871843077e-07
1.917027812042080559e-01,2.934320413761422847e-07
1.927982256682320983e-01,2.319656517538407730e-07
1.938936701322561407e-01,1.831053632477422254e-07
1.949891145962801831e-01,1.443242743628778122e-07
1.960845590603042254e-01,1.135895629369341120e-07
1.971800035243282956e-01,8.926832901550798677e-08
1.982754479883523380e-01,7.005136532853615160e-08
1.993708924523763804e-01,5.489024234280363206e-08
2.004663369164004227e-01,4.294707574269903014e-08
2.015617813804244651e-01,3.355291038034936566e-08
2.026572258444485075e-01,2.617494479751256539e-08
2.037526703084725777e-01,2.038918523326882136e-08
2.048481147724966200e-01,1.585883068716918518e-08
2.059435592365206347e-01,1.231690184946536640e-08
2.070390037005446771e-01,9.551702399163862210e-09
2.081344481645687194e-01,7.396600345834559956e-09
2.092298926285927896e-01,5.719041370789439085e-09
2.103253370926168320e-01,4.415766873064147744e-09
2.114207815566408744e-01,3.403972299348692142e-09
2.125162260206649167e-01,2.620519388092238132e-09
2.136116704846889591e-01,2.014176354360827783e-09
2.147071149487130015e-01,1.546037925203979564e-09
2.158025594127370717e-01,1.184786108905178111e-09
2.168980038767611140e-01,9.066684797979548119e-10
2.179934483407851564e-01,6.927350538217032658e-10
2.190888928048091988e-01,5.286459273427092634e-10
2.201843372688332134e-01,4.026862509668205659e-10
2.212797817328572836e-01,3.062852059336379569e-10
2.223752261968813260e-01,2.327186607977075218e-10
2.234706706609053961e-01,1.765735046968570379e-10
2.245661151249294107e-01,1.336383388208643651e-10
2.256615595889534809e-01,1.010119226728233658e-10
2.267570040529774955e-01,7.632656345532632081e-11
2.278524485170015657e-01,5.764822174696920246e-11
2.289478929810256080e-01,4.320632699965664696e-11
2.300433374450496782e-01,3.251988704329253357e-11
2.311387819090736928e-01,2.453619098388497237e-11
2.322342263730977630e-01,1.841149302547428718e-11
2.333296708371217776e-01,1.377096574753685143e-11
2.344251153011458477e-01,1.031909133659042341e-11
2.355205597651698901e-01,7.640995407547835707e-12
2.366160042291939603e-01,5.544946022338129399e-12
2.377114486932179749e-01,4.182200791968549769e-12
2.388068931572420450e-01,3.214047060315426042e-12
2.399023376212660597e-01,2.383586826118969512e-12
2.409977820852901298e-01,1.546594097435268269e-12
2.420932265493141722e-01,1.376819990296519913e-12
2.431886710133382423e-01,6.469582768023783049e-13
2.442841154773622570e-01,6.789709108930632300e-13
2.453795599413863271e-01,2.963387989149294145e-13
2.464750044054103417e-01,5.057059455622403924e-13
2.475704488694343841e-01,2.687495229734389722e-13
2.486658933334584543e-01,4.196475681400928794e-13
2.497613377974824689e-01,3.008871094912878321e-13
2.508567822615065390e-01,1.812162596835857968e-13
2.519522267255305814e-01,1.515841061108082260e-13
2.530476711895546238e-01,1.825862565438666585e-13
2.541431156535786662e-01,1.221814903441094948e-13
2.552385601176027086e-01,1.226392351595233140e-13
2.563340045816267510e-01,0.000000000000000000e+00
2.574294490456507933e-01,0.000000000000000000e+00
2.585248935096748357e-01,0.000000000000000000e+00
2.596203379736989336e-01,0.000000000000000000e+00
2.607157824377229205e-01,0.000000000000000000e+00
2.618112269017470184e-01,0.000000000000000000e+00
2.629066713657710053e-01,0.000000000000000000e+00
2.640021158297951032e-01,0.000000000000000000e+00
2.650975602938191455e-01,0.000000000000000000e+00
2.661930047578431879e-01,0.000000000000000000e+00
2.672884492218672303e-01,0.000000000000000000e+00
2.683838936858912727e-01,0.000000000000000000e+00
2.694793381499153151e-01,0.000000000000000000e+00
2.705747826139393575e-01,0.000000000000000000e+00
2.716702270779633999e-01,0.000000000000000000e+00
2.727656715419874978e-01,0.000000000000000000e+00
2.738611160060114846e-01,0.000000000000000000e+00
2.749565604700355270e-01,0.000000000000000000e+00
2.760520049340595694e-01,0.000000000000000000e+00
2.771474493980836118e-01,0.000000000000000000e+00
2.782428938621077097e-01,0.000000000000000000e+00
2.793383383261316966e-01,0.000000000000000000e+00
2.804337827901557945e-01,0.000000000000000000e+00
2.815292272541797813e-01,0.000000000000000000e+00
2.826246717182038792e-01,0.000000000000000000e+00
2.837201161822279216e-01,0.000000000000000000e+00
2.848155606462519640e-01,0.000000000000000000e+00
2.859110051102760064e-01,0.000000000000000000e+00
2.870064495743000488e-01,0.000000000000000000e+00
2.881018940383240912e-01,0.000000000000000000e+00
2.891973385023481335e-01,0.000000000000000000e+00
2.902927829663721759e-01,0.000000000000000000e+00
2.913882274303962738e-01,0.000000000000000000e+00
2.924836718944202607e-01,0.000000000000000000e+00
2.935791163584443586e-01,0.000000000000000000e+00
2.946745608224683455e-01,0.000000000000000000e+00
2.957700052864924434e-01,0.000000000000000000e+00
2.968654497505164858e-01,0.000000000000000000e+00
2.979608942145405281e-01,0.000000000000000000e+00
2.990563386785645705e-01,0.000000000000000000e+00
3.001517831425886129e-01,0.000000000000000000e+00
3.012472276066126553e-01,0.000000000000000000e+00
3.023426720706366977e-01,0.000000000000000000e+00
3.034381165346607401e-01,0.000000000000000000e+00
3.045335609986847825e-01,0.000000000000000000e+00
3.056290054627088248e-01,0.000000000000000000e+00
3.067244499267328672e-01,0.000000000000000000e+00
3.078198943907569096e-01,0.000000000000000000e+00
3.089153388547809520e-01,0.000000000000000000e+00
3.100107833188050499e-01,0.000000000000000000e+00
3.111062277828290368e-01,0.000000000000000000e+00
3.122016722468531347e-01,0.000000000000000000e+00
3.132971167108771215e-01,0.000000000000000000e+00
3.143925611749012194e-01,0.000000000000000000e+00
3.154880056389252618e-01,0.000000000000000000e+00
3.165834501029493042e-01,0.000000000000000000e+00
3.176788945669733466e-01,0.000000000000000000e+00
3.187743390309973890e-01,0.000000000000000000e+00
3.198697834950214314e-01,0.000000000000000000e+00
3.209652279590454738e-01,0.000000000000000000e+00
3.220606724230695161e-01,0.000000000000000000e+00
3.231561168870936140e-01,0.000000000000000000e+00
3.242515613511176009e-01,0.000000000000000000e+00
3.253470058151416988e-01,0.000000000000000000e+00
3.264424502791656857e-01,0.000000000000000000e+00
3.275378947431897836e-01,0.000000000000000000e+00
3.286333392072138260e-01,0.000000000000000000e+00
3.297287836712378128e-01,0.000000000000000000e+00
3.308242281352619107e-01,0.000000000000000000e+00
3.319196725992858976e-01,0.000000000000000000e+00
3.330151170633099955e-01,0.000000000000000000e+00
3.341105615273339824e-01,0.000000000000000000e+00
3.352060059913580803e-01,0.000000000000000000e+00
3.363014504553821227e-01,0.000000000000000000e+00
3.373968949194061651e-01,0.000000000000000000e+00
3.384923393834302074e-01,0.000000000000000000e+00
3.395877838474542498e-01,0.000000000000000000e+00
3.406832283114782922e-01,0.000000000000000000e+00
3.417786727755023346e-01,0.000000000000000000e+00
3.428741172395263770e-01,0.000000000000000000e+00
3.439695617035504749e-01,0.000000000000000000e+00
3.450650061675744618e-01,0.000000000000000000e+00
3.461604506315985597e-01,0.000000000000000000e+00
3.472558950956225465e-01,0.000000000000000000e+00
3.483513395596466444e-01,0.000000000000000000e+00
3.494467840236706868e-01,0.000000000000000000e+00
3.505422284876947292e-01,0.000000000000000000e+00
3.516376729517187716e-01,0.000000000000000000e+00
3.527331174157428140e-01,0.000000000000000000e+00
3.538285618797668564e-01,0.000000000000000000e+00
3.549240063437908987e-01,0.000000000000000000e+00
3.560194508078149411e-01,0.000000000000000000e+00
3.571148952718389835e-01,0.000000000000000000e+00
3.582103397358630259e-01,0.000000000000000000e+00
3.593057841998870683e-01,0.000000000000000000e+00
3.604012286639111107e-01,0.000000000000000000e+00
3.614966731279351531e-01,0.000000000000000000e+00
3.625921175919592510e-01,0.000000000000000000e+00
3.636875620559832378e-01,0.000000000000000000e+00
3.647830065200073357e-01,0.000000000000000000e+00
3.658784509840313226e-01,0.000000000000000000e+00
3.669738954480554205e-01,0.000000000000000000e+00
3.680693399120794629e-01,0.000000000000000000e+00
3.691647843761035053e-01,0.000000000000000000e+00
3.702602288401275477e-01,0.000000000000000000e+00
3.713556733041515900e-01,0.000000000000000000e+00
3.724511177681756324e-01,0.000000000000000000e+00
3.735465622321996748e-01,0.000000000000000000e+00
3.746420066962237172e-01,0.000000000000000000e+00
3.757374511602478151e-01,0.000000000000000000e+00
3.768328956242718020e-01,0.000000000000000000e+00
3.779283400882958999e-01,0.000000000000000000e+00
3.790237845523198867e-01,0.000000000000000000e+00
3.801192290163439846e-01,0.000000000000000000e+00
3.812146734803680270e-01,0.000000000000000000e+00
3.823101179443920694e-01,0.000000000000000000e+00
3.834055624084161118e-01,0.000000000000000000e+00
3.845010068724400987e-01,0.000000000000000000e+00
3.855964513364641966e-01,0.000000000000000000e+00
3.866918958004882390e-01,0.000000000000000000e+00
3.877873402645122813e-01,0.000000000000000000e+00
3.888827847285363237e-01,0.000000000000000000e+00
3.899782291925603661e-01,0.000000000000000000e+00
3.910736736565844085e-01,0.000000000000000000e+00
3.921691181206084509e-01,0.000000000000000000e+00
3.932645625846324933e-01,0.000000000000000000e+00
3.943600070486565912e-01,0.000000000000000000e+00
3.954554515126805780e-01,0.000000000000000000e+00
3.965508959767046759e-01,0.000000000000000000e+00
3.976463404407286628e-01,0.000000000000000000e+00
3.987417849047527607e-01,0.000000000000000000e+00
3.998372293687768031e-01,0.000000000000000000e+00
4.009326738328008455e-01,0.000000000000000000e+00
4.020281182968248879e-01,0.000000000000000000e+00
4.031235627608489303e-01,0.000000000000000000e+00
4.042190072248729726e-01,0.000000000000000000e+00
4.053144516888970150e-01,0.000000000000000000e+00
4.064098961529210574e-01,0.000000000000000000e+00
4.075053406169451553e-01,0.000000000000000000e+00
4.086007850809691422e-01,0.000000000000000000e+00
4.096962295449932401e-01,0.000000000000000000e+00
4.107916740090172270e-01,0.000000000000000000e+00
4.118871184730412693e-01,0.000000000000000000e+00
4.129825629370653672e-01,0.000000000000000000e+00
4.140780074010893541e-01,0.000000000000000000e+00
4.151734518651134520e-01,0.000000000000000000e+00
4.162688963291374389e-01,0.000000000000000000e+00
4.173643407931615368e-01,0.000000000000000000e+00
4.184597852571855792e-01,0.000000000000000000e+00
4.195552297212096216e-01,0.000000000000000000e+00
4.206506741852336639e-01,0.000000000000000000e+00
4.217461186492577063e-01,0.000000000000000000e+00
4.228415631132817487e-01,0.000000000000000000e+00
4.239370075773057911e-01,0.000000000000000000e+00
4.250324520413298335e-01,0.000000000000000000e+00
4.261278965053539314e-01,0.000000000000000000e+00
4.272233409693779183e-01,0.000000000000000000e+00
4.283187854334020161e-01,0.000000000000000000e+00
4.294142298974260030e-01,0.000000000000000000e+00
4.305096743614501009e-01,0.000000000000000000e+00
4.316051188254741433e-01,0.000000000000000000e+00
4.327005632894981857e-01,0.000000000000000000e+00
4.337960077535222281e-01,0.000000000000000000e+00
4.348914522175462705e-01,0.000000000000000000e+00
4.359868966815703129e-01,0.000000000000000000e+00
4.370823411455943552e-01,0.000000000000000000e+00
4.381777856096183976e-01,0.000000000000000000e+00
4.392732300736424400e-01,0.000000000000000000e+00
4.403686745376664269e-01,0.000000000000000000e+00
4.414641190016905803e-01,0.000000000000000000e+00
4.425595634657145672e-01,0.000000000000000000e+00
4.436550079297386096e-01,0.000000000000000000e+00
4.447504523937626519e-01,0.000000000000000000e+00
4.458458968577867498e-01,0.000000000000000000e+00
4.469413413218107922e-01,0.000000000000000000e+00
4.480367857858347791e-01,0.000000000000000000e+00
4.491322302498588215e-01,0.000000000000000000e+00
4.502276747138829194e-01,0.000000000000000000e+00
4.513231191779069618e-01,0.000000000000000000e+00
4.524185636419310041e-01,0.000000000000000000e+00
4.535140081059549910e-01,0.000000000000000000e+00
4.546094525699791444e-01,0.000000000000000000e+00
4.557048970340031313e-01,0.000000000000000000e+00
4.568003414980271737e-01,0.000000000000000000e+00
4.578957859620512161e-01,0.000000000000000000e+00
4.589912304260753140e-01,0.000000000000000000e+00
4.600866748900993564e-01,0.000000000000000000e+00
4.611821193541233432e-01,0.000000000000000000e+00
4.622775638181473856e-01,0.000000000000000000e+00
4.633730082821714835e-01,0.000000000000000000e+00
4.644684527461955259e-01,0.000000000000000000e+00
4.655638972102195683e-01,0.000000000000000000e+00
4.666593416742435552e-01,0.000000000000000000e+00
4.677547861382675976e-01,0.000000000000000000e+00
4.688502306022916954e-01,0.000000000000000000e+00
4.699456750663157378e-01,0.000000000000000000e+00
4.710411195303397802e-01,0.000000000000000000e+00
4.721365639943637671e-01,0.000000000000000000e+00
4.732320084583879205e-01,0.000000000000000000e+00
4.743274529224119074e-01,0.000000000000000000e+00
4.754228973864359498e-01,0.000000000000000000e+00
4.765183418504599921e-01,0.000000000000000000e+00
4.776137863144840900e-01,0.000000000000000000e+00
4.787092307785081324e-01,0.000000000000000000e+00
4.798046752425321193e-01,0.000000000000000000e+00
4.809001197065561617e-01,0.000000000000000000e+00
4.819955641705802596e-01,0.000000000000000000e+00
4.830910086346043020e-01,0.000000000000000000e+00
4.841864530986283444e-01,0.000000000000000000e+00
4.852818975626523312e-01,0.000000000000000000e+00
4.863773420266764846e-01,0.000000000000000000e+00
4.874727864907004715e-01,0.000000000000000000e+00
4.885682309547245139e-01,0.000000000000000000e+00
4.896636754187485563e-01,0.000000000000000000e+00
4.907591198827726542e-01,0.000000000000000000e+00
4.918545643467966966e-01,0.000000000000000000e+00
4.929500088108206834e-01,0.000000000000000000e+00
4.940454532748447258e-01,0.000000000000000000e+00
4.951408977388687682e-01,0.000000000000000000e+00
4.962363422028928661e-01,0.000000000000000000e+00
4.973317866669169085e-01,0.000000000000000000e+00
4.984272311309408954e-01,0.000000000000000000e+00
4.995226755949649378e-01,0.000000000000000000e+00
5.006181200589890912e-01,0.000000000000000000e+00
5.017135645230130780e-01,0.000000000000000000e+00
5.028090089870370649e-01,0.000000000000000000e+00
5.039044534510611628e-01,0.000000000000000000e+00
5.049998979150852607e-01,0.000000000000000000e+00
5.060953423791092476e-01,0.000000000000000000e+00
5.071907868431332345e-01,0.000000000000000000e+00
5.082862313071573324e-01,0.000000000000000000e+00
5.093816757711814303e-01,0.000000000000000000e+00
5.104771202352054171e-01,0.000000000000000000e+00
5.115725646992295150e-01,0.000000000000000000e+00
5.126680091632535019e-01,0.000000000000000000e+00
5.137634536272775998e-01,0.000000000000000000e+00
5.148588980913015867e-01,0.000000000000000000e+00
5.159543425553256846e-01,0.000000000000000000e+00
5.170497870193496714e-01,0.000000000000000000e+00
5.181452314833737693e-01,0.000000000000000000e+00
5.192406759473978672e-01,0.000000000000000000e+00
5.203361204114218541e-01,0.000000000000000000e+00
5.214315648754458410e-01,0.000000000000000000e+00
5.225270093394699389e-01,0.000000000000000000e+00
5.236224538034940368e-01,0.000000000000000000e+00
5.247178982675180237e-01,0.000000000000000000e+00
5.258133427315420105e-01,0.000000000000000000e+00
5.269087871955661084e-01,0.000000000000000000e+00
5.280042316595902063e-01,0.000000000000000000e+00
5.290996761236141932e-01,0.000000000000000000e+00
5.301951205876382911e-01,0.000000000000000000e+00
5.312905650516622780e-01,0.000000000000000000e+00
5.323860095156863759e-01,0.000000000000000000e+00
5.334814539797103627e-01,0.000000000000000000e+00
5.345768984437344606e-01,0.000000000000000000e+00
5.356723429077584475e-01,0.000000000000000000e+00
5.367677873717825454e-01,0.000000000000000000e+00
5.378632318358066433e-01,0.000000000000000000e+00
5.389586762998306302e-01,0.000000000000000000e+00
5.400541207638546171e-01,0.000000000000000000e+00
5.411495652278787150e-01,0.000000000000000000e+00
5.422450096919028129e-01,0.000000000000000000e+00
5.433404541559267997e-01,0.000000000000000000e+00
5.444358986199507866e-01,0.000000000000000000e+00
5.455313430839749955e-01,0.000000000000000000e+00
5.466267875479989824e-01,0.000000000000000000e+00
5.477222320120229693e-01,0.000000000000000000e+00
5.488176764760470672e-01,0.000000000000000000e+00
5.499131209400710540e-01,0.000000000000000000e+00
5.510085654040951519e-01,0.000000000000000000e+00
5.521040098681191388e-01,0.000000000000000000e+00
5.531994543321432367e-01,0.000000000000000000e+00
5.542948987961672236e-01,0.000000000000000000e+00
5.553903432601913215e-01,0.000000000000000000e+00
5.564857877242154194e-01,0.000000000000000000e+00
5.575812321882394063e-01,0.000000000000000000e+00
5.586766766522633931e-01,0.000000000000000000e+00
5.597721211162874910e-01,0.000000000000000000e+00
5.608675655803115889e-01,0.000000000000000000e+00
5.619630100443355758e-01,0.000000000000000000e+00
5.630584545083595627e-01,0.000000000000000000e+00
5.641538989723837716e-01,0.000000000000000000e+00
5.652493434364077585e-01,0.000000000000000000e+00
5.663447879004317453e-01,0.000000000000000000e+00
5.674402323644558432e-01,0.000000000000000000e+00
5.685356768284799411e-01,0.000000000000000000e+00
5.696311212925039280e-01,0.000000000000000000e+00
5.707265657565279149e-01,0.000000000000000000e+00
5.718220102205520128e-01,0.000000000000000000e+00
5.729174546845761107e-01,0.000000000000000000e+00
5.740128991486000976e-01,0.000000000000000000e+00
5.751083436126241955e-01,0.000000000000000000e+00
5.762037880766481823e-01,0.000000000000000000e+00
5.772992325406721692e-01,0.000000000000000000e+00
5.783946770046962671e-01,0.000000000000000000e+00
5.794901214687203650e-01,0.000000000000000000e+00
5.805855659327443519e-01,0.000000000000000000e+00
5.816810103967683387e-01,0.000000000000000000e+00
5.827764548607925477e-01,0.000000000000000000e+00
5.838718993248165345e-01,0.000000000000000000e+00
5.849673437888405214e-01,0.000000000000000000e+00
5.860627882528646193e-01,0.000000000000000000e+00
5.871582327168887172e-01,0.000000000000000000e+00
5.882536771809127041e-01,0.000000000000000000e+00
5.893491216449366910e-01,0.000000000000000000e+00
5.904445661089607889e-01,0.000000000000000000e+00
5.915400105729848867e-01,0.000000000000000000e+00
5.926354550370088736e-01,0.000000000000000000e+00
5.937308995010329715e-01,0.000000000000000000e+00
5.948263439650569584e-01,0.000000000000000000e+00
5.959217884290810563e-01,0.000000000000000000e+00
5.970172328931050432e-01,0.000000000000000000e+00
5.981126773571291411e-01,0.000000000000000000e+00
5.992081218211531279e-01,0.000000000000000000e+00
6.003035662851772258e-01,0.000000000000000000e+00
6.013990107492013237e-01,0.000000000000000000e+00
6.024944552132253106e-01,0.000000000000000000e+00
6.035898996772492975e-01,0.000000000000000000e+00
6.046853441412733954e-01,0.000000000000000000e+00
6.057807886052974933e-01,0.000000000000000000e+00
6.068762330693214802e-01,0.000000000000000000e+00
6.079716775333454670e-01,0.000000000000000000e+00
6.090671219973695649e-01,0.000000000000000000e+00
6.101625664613936628e-01,0.000000000000000000e+00
6.112580109254176497e-01,0.000000000000000000e+00
6.123534553894417476e-01,0.000000000000000000e+00
6.134488998534657345e-01,0.000000000000000000e+00
6.145443443174898324e-01,0.000000000000000000e+00
6.156397887815138192e-01,0.000000000000000000e+00
6.167352332455379171e-01,0.000000000000000000e+00
6.178306777095619040e-01,0.000000000000000000e+00
6.189261221735860019e-01,0.000000000000000000e+00
6.200215666376100998e-01,0.000000000000000000e+00
6.211170111016340867e-01,0.000000000000000000e+00
6.222124555656580736e-01,0.000000000000000000e+00
6.233079000296821714e-01,0.000000000000000000e+00
6.244033444937062693e-01,0.000000000000000000e+00
6.254987889577302562e-01,0.000000000000000000e+00
6.265942334217542431e-01,0.000000000000000000e+00
6.276896778857784520e-01,0.000000000000000000e+00
6.287851223498024389e-01,0.000000000000000000e+00
6.298805668138264258e-01,0.000000000000000000e+00
6.309760112778505237e-01,0.000000000000000000e+00
6.320714557418745105e-01,0.000000000000000000e+00
6.331669002058986084e-01,0.000000000000000000e+00
6.342623446699225953e-01,0.000000000000000000e+00
6.353577891339466932e-01,0.000000000000000000e+00
6.364532335979706801e-01,0.000000000000000000e+00
